sim_sample,gb_census_mun_true,gb_census_mun_constrain,gb_census_mun_direct,gb_gis_mun_true,gb_gis_mun_constrain,gb_gis_mun_direct,gb_all_mun_true,gb_all_mun_constrain,gb_all_mun_direct,gb_census_psu_true,gb_census_psu_constrain,gb_census_psu_direct,bart_census_mun_true,bart_census_mun_constrain,bart_census_mun_direct,bart_gis_mun_true,bart_gis_mun_constrain,bart_gis_mun_direct,bart_all_mun_true,bart_all_mun_constrain,bart_all_mun_direct,bart_census_psu_true,bart_census_psu_constrain,bart_census_psu_direct,rf_census_mun_true,rf_census_mun_constrain,rf_census_mun_direct,rf_gis_mun_true,rf_gis_mun_constrain,rf_gis_mun_direct,rf_all_mun_true,rf_all_mun_constrain,rf_all_mun_direct,rf_census_psu_true,rf_census_psu_constrain,rf_census_psu_direct,lasso_census_mun_true,lasso_census_mun_constrain,lasso_census_mun_direct,lasso_gis_mun_true,lasso_gis_mun_constrain,lasso_gis_mun_direct,lasso_all_mun_true,lasso_all_mun_constrain,lasso_all_mun_direct,lasso_census_psu_true,lasso_census_psu_constrain,lasso_census_psu_direct,ols_census_mun_true,ols_census_mun_constrain,ols_census_mun_direct,ols_gis_mun_true,ols_gis_mun_constrain,ols_gis_mun_direct,ols_all_mun_true,ols_all_mun_constrain,ols_all_mun_direct,ols_census_psu_true,ols_census_psu_constrain,ols_census_psu_direct,eb_true,eb_constrain,eb_direct,uc_true,uc_constrain,uc_direct
141,0.8729291882914227,0.87211148845689,0.6987014998553052,0.6428558142224242,0.6258772074398833,0.5468393731126527,0.8436856582459238,0.841011424603928,0.6119509480535947,0.8770456994147654,0.8647715833683717,0.5790838598117816,0.8688804115308649,0.8669357354846468,0.6416145701174023,0.5968515847583904,0.5813436940561749,0.4488510143039506,0.862618671249435,0.8605554949906409,0.6500518741240604,0.8754441448356804,0.866768863229526,0.5752014127142707,0.8733632266327416,0.8709972103077135,0.66461422359097,0.5312289663721222,0.5126677415413503,0.3774392526697824,0.8646860048584232,0.8628741985719773,0.7193466985510434,0.8657759641522692,0.8471348502066158,0.5692872252404362,0.8410589686395882,0.8071543053467997,0.5383396300328268,0.3701383900987334,0.35292861364013817,0.23684679509278472,0.8363039478776769,0.8024322770802232,0.5383082159312265,0.8439189566373324,0.8125231579951098,0.53284732259354,0.673902499947575,-1.58012224638368,0.4316107519092144,0.5327058522853443,0.5270228441345963,0.4086603946521594,0.8151623369071999,0.8094371611991795,0.6060970977939021,0.718208632377185,-0.8871499829736533,0.4681833339420791,0.8926749002682295,0.8882437012406369,0.6697914262999753,0.8633655094816314,0.7999589157461435,0.687863843924328
142,0.8568323055977514,0.8559124278626131,0.6281449928492295,0.5772240785812555,0.5700229544307018,0.44242015273103763,0.844617387535203,0.8425939043824219,0.6086303718246076,0.8557650765250353,0.8536804676202625,0.5517496323713484,0.8615161762340914,0.8610247975941514,0.6335926928241885,0.6363003764442345,0.6322111175411693,0.5358899332057221,0.8636371061352677,0.8631217123726067,0.6663020327008466,0.8700971559284578,0.8695832312480748,0.5670887161914291,0.8680714317855904,0.8675292625527584,0.7370226134929063,0.720118724479833,0.7183648170815218,0.8482001333134851,0.8665828056133201,0.8661994833682826,0.6742716243412288,0.8675432827743379,0.8631065190112424,0.570610623154207,0.8453811517447845,0.8186209361190576,0.5392714937992966,0.4355294345724372,0.4239269687274315,0.2841265055484743,0.8472791896294561,0.8212812198137743,0.5431320551169772,0.8406151829829871,0.8287462139507873,0.5300097368903032,0.6660759345072461,-1.6741523814827652,0.432011143375694,0.5363799990287057,0.5297060572024526,0.3973926336244815,0.8343543477368793,0.8276032286705699,0.5949785963222425,0.7007172287139399,-0.9125821860502998,0.44218518015120023,0.9009086670113459,0.8957342632458214,0.6518660380872453,0.8340797400196676,0.7810874832123128,0.7259694982305942
143,0.8730126561274494,0.8715843730258788,0.6251952467413093,0.5690839931605579,0.5557281303893653,0.4254959846933991,0.864224251346232,0.8617756300997264,0.6310952000894166,0.8804006245256182,0.8759379329516392,0.570941742636796,0.8741314441506173,0.8726210965270715,0.6205385547974038,0.6484232462111685,0.638332742166818,0.5351464486257878,0.8726224840297911,0.8689970379394252,0.63817603169471,0.879896829320411,0.8772263329109324,0.5621073587289519,0.8675802921789318,0.8674366837483648,0.7207415366598654,0.707842197935076,0.7077615679343474,0.8340614176827372,0.8468494352301547,0.8452778835097102,0.6169886474497132,0.8783603677234714,0.8713436175727267,0.580807254184298,0.8393453739737884,0.8073045568425462,0.5182318292908921,0.36212120974751105,0.34505680599817823,0.22411686163464173,0.8301872484799933,0.7970521833604928,0.5113591147826112,0.8405034493338854,0.8249301295225149,0.5117648515126458,0.5822977329886982,-1.6587830253407803,0.3736681978024058,0.5259584475121188,0.5247203682183297,0.3690639025234751,0.8248967727873393,0.8231500792794241,0.5759629764284047,0.670105661870795,-0.9934789968178783,0.4174463349327773,0.8900458001948055,0.8793664471879031,0.6553870497070236,0.8642897152967566,0.8309693131871689,0.6738494397980905
144,0.8752140794842356,0.873848401606183,0.6430975838652427,0.6285535116088656,0.6240193831402683,0.5276245576748533,0.8687747068598614,0.8614908556930498,0.6342090873709572,0.889374295206972,0.8836225209312659,0.6033832375558272,0.8834626705203762,0.8831577834835668,0.6736592509861654,0.615381865927574,0.601191324974014,0.5077125393685097,0.8824839038358494,0.8817659871169533,0.6929531032260907,0.8922851270216416,0.890352065440765,0.6071248609615238,0.8967328573449581,0.8958201336387431,0.7140018452652478,0.6234886585438594,0.6183990218671404,0.5319252407390653,0.8847233103395136,0.8843313896916836,0.7843534952641585,0.8991403251481477,0.8940168750100526,0.6428342789133623,0.8531703521030853,0.8235417262960762,0.5789691994303875,0.47782573110634197,0.4603735181910821,0.3462523014867934,0.8680338276318695,0.8395258217579906,0.6083161102790062,0.8563503066283746,0.8330134729161099,0.5741160187162782,0.6474955629935838,-1.5040265775463602,0.4522627126737626,0.551704340397417,0.5450482412945918,0.44378794542759914,0.8436580612812,0.838619792706143,0.6393019455842954,0.7137316627972048,-0.8735332221323009,0.48296451495315307,0.9014464568374949,0.897134946149585,0.7044479128057062,0.8864664296162905,0.8417378550354898,0.7030513719670618
145,0.8645413044586545,0.8641667735740628,0.6637361780868011,0.7504654600923,0.7486153222826468,0.7702668836359943,0.8896482666824883,0.8886406632757803,0.7577089802745524,0.8935374452065128,0.889555264087581,0.6251753439860407,0.8824722067037123,0.8823207870811456,0.6797373886567655,0.6971557123358691,0.6952940133733769,0.626108698559837,0.8834435137666382,0.8830244549752001,0.7324791264971994,0.8925149513932299,0.8911460722012543,0.6168322538201938,0.8984194391830372,0.8975994759602457,0.7269360482173206,0.7606264651933098,0.7563511880745466,0.9056549514360114,0.8865242249664524,0.8859001439435724,0.8184125548669736,0.8990921725135156,0.8948528529250184,0.644136989416549,0.8522866687955485,0.8391659180925106,0.5803752300649134,0.4550694875352612,0.44993352568700484,0.32758542364045207,0.8581858065779826,0.8451049819176553,0.5895195442552207,0.8593834676764353,0.8495202756963367,0.5769711031897665,0.6871387264675672,-1.4046081409054603,0.45189739835661824,0.577701825514221,0.5679381264170595,0.48519677103787684,0.8448219453736516,0.8384483606415578,0.656133297049363,0.741256988934204,-0.7085521537942414,0.49342566833724244,0.9027165236993084,0.8972910590715165,0.6924442244521193,0.8877704581570447,0.8226715175169363,0.7016947504377656
146,0.8639075547001848,0.8592879994694375,0.6273927837653182,0.566971785911799,0.5473655120792154,0.4329804870775219,0.8742477297069128,0.8704302528636518,0.6767674280187295,0.8691558080324802,0.8598787590074052,0.5866772837301772,0.8753358136016478,0.8712705577111008,0.6306193573649614,0.6402310586116253,0.6299675361815421,0.5342537425322778,0.8767176058179939,0.8727481817143957,0.6780332669380185,0.8724892579243158,0.8652242594973015,0.5819640837224662,0.8769555941035341,0.8737833332932664,0.7202941985327617,0.5901026476849385,0.5810001148506597,0.49208330406358436,0.8742613632935454,0.8712645872913949,0.773169848362682,0.8689196871969889,0.8514539120904498,0.5899524184104361,0.8392102868955044,0.7791675952722712,0.54855889571392,0.4219257977351605,0.3898725292127636,0.28497451247617234,0.8494357238970235,0.7927935002553028,0.5655959205226153,0.8336793591198561,0.7823301640278282,0.541935540492898,0.605419109863551,-1.7191010146725243,0.4133915198884023,0.513270505602609,0.5068946890253143,0.3882461119167254,0.8237390064353045,0.8171836071016647,0.6064774126064503,0.7128933090593028,-1.065792500046728,0.45028118066787715,0.8908743526024216,0.8839011353740494,0.6552977246687062,0.861513772726782,0.8160982770898123,0.6577797529974271
147,0.8659745178952791,0.865317104438789,0.6386798336243416,0.6545518755093351,0.6434863346345043,0.5679467771066707,0.8648029328705575,0.8622305888863914,0.6293219590825005,0.8735429132311066,0.8675428070067991,0.5897198004512672,0.8663953217086149,0.86625086683529,0.6477694703202574,0.6075142564506959,0.6030665304173437,0.4879614677363342,0.8669430679359211,0.866137438139792,0.6601650641161306,0.8731010621016259,0.8684205364229396,0.5857401301884918,0.8772746551280362,0.8763074208818598,0.7102438982883417,0.7235043591522163,0.7227111059794543,0.8187617059768459,0.8677468055911823,0.8672340656687636,0.684887938661511,0.883082638517314,0.8750905873043873,0.6383519167296149,0.8307555372319707,0.803185490580467,0.5536143106692685,0.373024255273958,0.36335540754837503,0.26838715449840655,0.8394270905391216,0.8138704144909723,0.562221961212409,0.8352746643496615,0.8120144190289066,0.5469526699226157,0.5988702422637434,-1.5905335895615695,0.4114539337991233,0.5525826555350746,0.5479197982544792,0.42208235429541674,0.826937645531274,0.8230783079959745,0.6044673278162096,0.7141269927560134,-0.9238286448506068,0.47420991666332934,0.8923525378240393,0.8851764623706256,0.6592838943893827,0.8717578349239775,0.8279904793924491,0.6683610682871242
148,0.8572976317367513,0.853453625261636,0.6316339597636822,0.6559965017329354,0.6505753637435732,0.6740269858355625,0.8442209618832761,0.8393381998511397,0.6225691035549064,0.8728278652232517,0.8702321845696408,0.5697890337819849,0.8658247488572455,0.861400362553139,0.6257707249643785,0.5651371996176466,0.5188122066639889,0.4443637617111086,0.8561469999351452,0.8508744226528508,0.6440188569311265,0.8802244623124937,0.8775348882859888,0.5747481342580906,0.85196025028316,0.8435503895836836,0.615861657859353,0.6116761822818698,0.6020422114717422,0.5515450074440709,0.8523198079215089,0.8492111260144276,0.7824051539982623,0.8841456069646211,0.8769871648097083,0.6008413262670662,0.8443320900224441,0.7817414913663814,0.5349651414365455,0.42477338815409527,0.3756659333851011,0.2762548015784937,0.8480196784663978,0.783812213191746,0.5402558317339122,0.8407610950150972,0.8044718328384737,0.5338386060498452,0.5376166178767701,-1.7187932836407969,0.3742287606907112,0.5039768993880842,0.498621924692463,0.37681854452629127,0.8225162067203792,0.8176147735719769,0.5919902927517382,0.6983524275114049,-1.0584499383916919,0.4631245299885258,0.8853874330244199,0.8767552649643859,0.6301434027828964,0.8404858467809522,0.7990555248224704,0.6331812349176642
149,0.8664643961472029,0.8633268787831682,0.6458536059132203,0.6592360254275806,0.5183331990503282,0.9908479814419641,0.8682055281451353,0.8643919171609098,0.6713198764709396,0.881363531222023,0.8706610747326258,0.5592235121098328,0.8718433696980127,0.8669856222453087,0.652136324614407,0.6134004053190573,0.5896100368014106,0.4371112537037998,0.8750303638280694,0.8708419654582609,0.6542109212323605,0.8912783126902704,0.8855586320006625,0.5710796536826175,0.8685694495945377,0.8639427266862526,0.7722609376173112,0.6247868234951337,0.6068917562586326,0.4977681666089938,0.8753347427891717,0.8709036395220182,0.7412012340151852,0.8877108430802912,0.8768475953903567,0.5786432778003747,0.8574993415434775,0.7966855651001393,0.5335720074751968,0.4557381009150052,0.42118060624647924,0.28828427733210815,0.867116336548891,0.8126062058039527,0.5665482133707358,0.8544048027266923,0.812969182255947,0.5246963691289942,0.6376551619662201,-1.6467153286183356,0.4113686905530364,0.5349043466607232,0.5262813622943422,0.38802038866941635,0.8335885010822984,0.8226922616234784,0.6023487773565257,0.7157940859750321,-0.9867571975652456,0.4352483582005461,0.8874599721410109,0.8804619015142987,0.6708158440646066,0.863800605067863,0.8222234946143657,0.6605941987772561
150,0.8786119348335825,0.8757058203481328,0.621378743746792,0.6395591619314396,0.6316240378544291,0.5026183183346755,0.8850851984438309,0.8819003349164728,0.6505725768456402,0.8901749780960535,0.8857600418827266,0.5969311140797405,0.8882842129055138,0.8869081011603627,0.6567096249890052,0.6762443804409992,0.6711802899554722,0.5721193349623954,0.8867484462332504,0.8846523946538898,0.6740662842978834,0.8951166135420935,0.8907318715283988,0.5989618583026411,0.8970009509250495,0.8955369592588824,0.7241064873739913,0.436525955410797,0.43215020556992045,0.31158270123919407,0.8809401931558611,0.8797225104874947,0.7685704016553669,0.8912868848768389,0.885543711086774,0.6137262313918572,0.8601096124200911,0.8276859062078663,0.5571263946215006,0.4899913230369525,0.473679284186011,0.3478400528022524,0.8664701300638387,0.835889145451078,0.5772300149105463,0.8566930257643096,0.8305463456199603,0.5445050021469862,0.6524790484092425,-1.4625596976205806,0.43834015336038,0.5550442359007857,0.5479613996019879,0.436654573214486,0.8412737448103104,0.8359486866220273,0.6228546686037608,0.7349296793812473,-0.8056162086658265,0.47546525576969945,0.9121144403633342,0.9022317984091002,0.6686294212865778,0.8864249186826322,0.825734865094406,0.6900467900357841
151,0.8573321432820767,0.8533672302330164,0.6217710863876629,0.7208205916415966,0.7171498003018404,0.7308731764561769,0.8648774412747574,0.8604006234438454,0.6536514573928168,0.8669375331521733,0.8583259501600016,0.5852026791329972,0.8674424994618182,0.8635075246153241,0.6469061509096932,0.6496168417881861,0.6396085487936185,0.5597541583122073,0.8714320340722131,0.8667335596833935,0.6506984434454371,0.8652451211762707,0.859184067289686,0.5870941885220153,0.8610609361318287,0.8558731300840865,0.6293692892796978,0.7175057216644254,0.7096409904290564,0.7237871459831108,0.866570081992034,0.8635454154711253,0.7396070922292701,0.872969478193892,0.8604967072636726,0.6070527051429271,0.8352905604109111,0.7959806023111261,0.5445540150118247,0.41450124790456155,0.39755994930162175,0.2964759080110928,0.8309184101469663,0.7925105921057993,0.5423524628881504,0.8328190452449774,0.8031865803486764,0.5349394634821957,0.6518709351063439,-1.6031223512165327,0.42495626119883956,0.5422910714086218,0.535496187589285,0.42263873249599804,0.8273150454103237,0.8219880169339913,0.6084672199236905,0.7057897935687154,-0.9545590051112554,0.4532307005041075,0.8868889615731889,0.8807856831153635,0.6630431074052856,0.891838363951542,0.8331345122619687,0.6365590139591515
152,0.8735192428641707,0.8719037641392596,0.6442264204744634,0.6059936327604509,0.5941807316174433,0.44317072210440056,0.8806765161779383,0.8795713044129193,0.6633982180879324,0.8894986064437413,0.8812897625611735,0.6029001768420537,0.879594464673453,0.8786105996900997,0.6685389011759839,0.6423596893629953,0.6314137219191416,0.48463052453311883,0.885498432358802,0.8841156994210475,0.6848526642384598,0.8891254665224712,0.8835476806317577,0.603193824943868,0.8884062451380144,0.8879797782242929,0.7338935175946821,0.6569673869901779,0.6434140612801429,0.5288643260413535,0.8603363513762075,0.8560098782978531,0.6213096937127649,0.8877597688878665,0.8713106374013498,0.6076052794993954,0.8518757011481862,0.8139483187944276,0.5661486970408514,0.41646177924505334,0.39880489600091384,0.2748144740959416,0.8588417945424862,0.8235948303180851,0.5813689526248607,0.8632097357053057,0.824557097717159,0.5639073683490066,0.6539052754036722,-1.6679683641384324,0.445440496426148,0.5686588372296081,0.5651698688313074,0.4206537798890536,0.8448566342616929,0.8393223830526317,0.6328895434191115,0.7313054629879778,-0.9684294038163228,0.46977125143818466,0.8965571247227686,0.8913932617246829,0.6888966720469863,0.8957795798984132,0.836839066899169,0.682439471471467
