muni,mse_gb_census, mse_gb_gis,mse_gb_all,mse_gb_psu,mse_bart_census,mse_bart_gis,mse_bart_all,mse_bart_psu,mse_rf_census,mse_rf_gis,mse_rf_all,mse_rf_psu,mse_lasso_census,mse_lasso_gis,mse_lasso_all,mse_lasso_psu,mse_ols_census,mse_ols_gis,mse_ols_all,mse_ols_psu,mse_gb_hhid_demo,mse_gb_psu_wc,mse_gb_gis_ntl,mse_gb_all_ntl,mse_eb,mse_uc
1121066,0.0032415872093767392,0.006588893575801113,0.002960804146227923,0.0012084220030980958,0.002187177857049164,0.009226818369512928,0.002178040672020325,0.0007210609404870816,0.003718314104287845,0.013359822245389622,0.004303746526549835,0.001788563623352673,0.003082200371185352,0.0077564770993188235,0.0031746969200887364,0.0028957189984823613,0.0673121074064068,0.004152188452516577,0.0032152455038898307,0.0894305101435542,0.016399991639270296,0.0017469331284485454,0.013255267369957874,0.003052719667340734,0.0020461660243947122,0.004878431120443535
1121067,0.001907574194742779,0.0048749483379828115,0.0019718160594773817,0.0009842955943520839,0.0016700523105908612,0.004233917507997331,0.0016998181330337002,0.0009122567095429988,0.0030152051488792327,0.003935280077571528,0.0038757278876297733,0.0020344252716560985,0.001469727823300753,0.011134436828357606,0.0015635458761221637,0.002742178554332673,0.051783908888307105,0.008094675376909577,0.0010570971779973288,0.1040461933770639,0.03563068909548237,0.001089070817734397,0.005025456712292674,0.0019464382905744443,0.0017628647368709309,0.0055514119340428535
1121068,0.004830856890045135,0.0023948309266949995,0.0032723591112773297,0.0024896470149590446,0.00478348949504691,0.0017722720278045665,0.002112640334256009,0.0028714498993684017,0.0039034273187886818,0.002883612963543419,0.0029652108756990578,0.0017965773940876216,0.0012735027251562722,0.01002660519439474,0.0008905740262923874,0.00016593081478310492,0.03856937643658906,0.001616591648222938,0.0018135701709243296,0.02278321516361167,0.014329984828336945,0.004244977151041972,0.002833632041877649,0.003361835146380829,0.004496615559216906,0.003187734165755131
1121069,0.004141026821035564,0.04564236641808458,0.003978803156107396,0.00140217410959492,0.004263799772571789,0.033814219252809814,0.001964652983625145,0.0023726687052088797,0.0030121724212886815,0.04884999522430638,0.004542490873222652,0.0013241088644224748,0.0014262434163502544,0.10681582037281441,0.001025396187559249,0.0006031513274865711,0.15408699004076562,0.05681786422757886,0.0029038266151060798,0.1522138012232425,0.0356747716641988,0.002123535598373576,0.042733447856338466,0.004250837487325306,0.0038281960441240255,0.004435313662065689
1121070,0.032533440766884504,0.04994951846457874,0.03532345816524295,0.03917784753835194,0.02704979288252201,0.04477916181911007,0.02685941776029161,0.03575397990509484,0.03695516415394844,0.05366286932066015,0.0364564045514392,0.04477261417489714,0.04286254338572815,0.06952446980107728,0.04057410456574259,0.04635072136313232,0.3458442069044793,0.06321252428309557,0.022964441648090972,0.26126491531153906,0.09070290363046057,0.03589137172612549,0.055348674392058206,0.036237766083833146,0.019673637655250785,0.025642170027378598
1121071,0.012874523900369366,0.04220352159202078,0.008736763984346082,0.009657708456424673,0.016338255494760878,0.05196488395021577,0.012038251159092267,0.012444366114093637,0.008746762669138835,0.05951350309052852,0.00817127378438636,0.00612528570758686,0.016087849525677777,0.09304501182133004,0.01998879662746753,0.01599893247182859,0.2505027282063989,0.09309586420334837,0.01276181287122977,0.14189208290322997,0.00394498937002904,0.006087932302793476,0.05267945923739128,0.009926223351246776,0.007369764494784931,0.018522006891699333
1121072,0.0035854387951196214,0.017801555444769853,0.0036584010401782972,0.0017888797405067921,0.0017676624309035823,0.008744984147500079,0.001962337064963817,0.0010572862259887671,0.004287580878850592,0.029377134572005054,0.0042001455894667,0.0014096003624907646,0.0013431544279203177,0.07907375499360123,0.0009063338340356964,0.002115816429724004,0.06399806442364059,0.01953905229791764,0.005334563170127339,0.02857078588513898,0.017911595799043032,0.0021557455589084748,0.018680857986457047,0.003202415203413104,0.005295401639581314,0.02468939460276465
1121073,0.0015047595684902976,0.005165189884914467,0.0017009007640104844,0.0008547245928567306,0.0016604898988159082,0.002188907071234066,0.0018835075628364742,0.0007849155148264047,0.0024102511431399513,0.003554896549584547,0.002822484636009548,0.0013239417683047012,0.0014316800209788999,0.010368641683172575,0.0018837458970849142,0.0006810729405071207,0.11813529088160134,0.003353696418534234,0.0026767858305529637,0.05211799702192376,0.004535182750149107,0.0008326322803131746,0.00426300743634947,0.0017968044123593471,0.0033226405803341197,0.004602333072587385
1121074,0.006539892694051789,0.0970945074811965,0.008697884204281551,0.008323673265930169,0.00822722456614261,0.10376193566767597,0.013946176290310398,0.008031592824093966,0.005280054063882746,0.12523850494258867,0.009915760361282838,0.008687577629393475,0.024967725078960498,0.15494901281628357,0.028101074334299623,0.027569654310874825,0.3037436257700226,0.08815329480189364,0.020104792916758256,0.2727049480997457,0.007505667460907797,0.005289799523983734,0.11797650422764566,0.009735124475479837,0.0183056011364366,0.030778325477501027
1121075,0.0009248967237624963,0.002495184978383937,0.000660880060569254,0.00013832186439615514,0.0012987979981610746,0.0017203312227815927,0.0011914419370264813,0.00019407992838767443,0.00193542007157211,0.0019164466536345985,0.0018977494700913482,0.00014035358877788245,0.0002988638342690035,0.00031649017661515604,0.00038691050247740806,0.00045466762434465824,0.050015233763051524,0.0012783882853965695,0.0013007328379534633,0.09178164567778128,0.01643072983119267,0.0005452290223215057,0.002542535154416154,0.0008102457666211419,0.003436745069256512,0.0021242752926799568
1121076,0.007346492171322361,0.10303356733170355,0.008771722717292318,0.0041206623574031355,0.009729946311598434,0.11729614975933941,0.01776717371555331,0.008634244249923699,0.003356240210923055,0.11569210111507075,0.0058305770506371065,0.001935336410126482,0.002594813495966877,0.15224869714286615,0.0027200837451953055,0.0009230071582321592,0.07631852175578978,0.12938094189999158,0.009609241138305713,0.007433383495179398,0.018541353437386505,0.003758944047579232,0.10564870049361386,0.010327567565460103,0.00337100169366936,0.01302064067710063
1121077,0.004552169259851908,0.00240045770742224,0.004775921036023448,0.0021748865882798836,0.004236140488612389,0.0021698581123884733,0.0035246147412608154,0.002270690114733139,0.0045485530623639026,0.002628768947608746,0.004726572836964985,0.001747382371842621,0.0007106024827621272,0.006058135140316303,0.000687067384844387,0.0004785446887470263,0.035822109126440065,0.0043513124172276365,0.0067091597247494585,0.03643557879202236,0.0018415245384215198,0.003811100591005077,0.003145044353698526,0.004734479679358616,0.002307308787125599,0.004380471890614324
1121079,0.004274893261906552,0.05116500834764292,0.003619110355931702,0.0034989643468260113,0.0015686778992547847,0.041089306898967656,0.0032012140609752613,0.002020129578870619,0.005091856796382237,0.05814761614898307,0.004077778556179342,0.003642752470051579,0.004064363060257834,0.11669741709659988,0.002844538845187857,0.005878716203393721,0.049861990547182544,0.059176545373852,0.004890350439103366,0.018331496475248035,0.04701923907341199,0.004946759051834297,0.05049301020598894,0.003643315474232212,0.0038297356888325708,0.005530868022975345
1121080,0.0015680657042800605,0.021659042160376167,0.002245107762258869,0.000944090773081995,0.0015564173685660915,0.00881382122606538,0.0018139633654470275,0.0008326119835210535,0.0021505646862123233,0.020655453402109506,0.0037959018662873946,0.001406370413002713,0.005698343697471898,0.05610377685592968,0.005882889142361852,0.0070069911005491824,0.08353924041804794,0.0176729800360251,0.0018903408383320753,0.0938463943550256,0.0033972663033573925,0.0009263584902485622,0.020696923522649208,0.0023896173128987986,0.004255456521442845,0.011535565039239373
1121081,0.005995277433563947,0.004718447394679053,0.0071759419498738635,0.005360250576355964,0.004081169194652564,0.0020567182450971413,0.007546376735348918,0.0051539035643235085,0.0051870699248002606,0.005999841494088139,0.007300514496893555,0.003900806308072385,0.017185544543404527,0.011933774854829438,0.018367799707618572,0.01585805845612982,0.021662878024078173,0.006596298056737327,0.019209293090080303,0.0016608788625561747,0.03687754489999601,0.004900625665933771,0.006607465847628899,0.007009539409189544,0.00887188508201467,0.0070081353679291285
1131001,0.003397028684218107,0.0037540760785599327,0.0019465653230212293,0.002678411546546284,0.003266868150466076,0.007010201875057207,0.0025071410030040892,0.0027077686693445908,0.003271740017056485,0.004367774443018643,0.0020797531144937944,0.002127614403557698,0.0012435070132875029,0.0008403085409172514,0.0008432803232516232,0.00018035009723056065,0.06625613186748734,0.002551310293028263,0.0027530477016851993,0.04685518872881993,0.02922943035003316,0.0028957174251513554,0.0047229400082144804,0.0020584136273764852,0.004677160619095039,0.002136907765193417
1131002,0.011958305324366713,0.025166134689230252,0.009460034725705127,0.010777536052430054,0.01245220915707469,0.011460053909580641,0.011447662167222228,0.013217019790802946,0.008512754270320687,0.013321487977680877,0.006672123317195649,0.007912018936137832,0.0017920533446605378,0.008339295760920247,0.0017629964368174591,0.0017730700316634764,0.07362830113759504,0.02272171628045867,0.011668210289418444,0.06944296490521437,0.01255630713604253,0.01000584802920727,0.014866929720588905,0.009913729355112384,0.005263216323237927,0.0016683449638769286
1131003,0.0005462620359735783,0.003156564848512756,0.0005976872703232633,0.00016492420745069467,0.0006895662105645601,0.003159013896982629,0.0010800418358971717,0.00024203074170471702,0.0009230331397018266,0.0037377100797700603,0.0012351693621827475,0.00013350149085883774,0.0003128220319930674,0.0013778564831510552,0.00041339800098670013,5.130983339271182e-05,0.05589750496126158,0.0011291365461088406,0.0012476519504884792,0.06475040007777097,0.027847145622398935,0.0002610580414634618,0.0029913542782940925,0.0007113454919740569,0.0012334785856261564,0.001958475014480861
1131004,0.001959488868154659,0.01019035836556939,0.0031391144383798226,0.000863008354550574,0.0016473963380693117,0.02372557030513352,0.0025924983250671407,0.0009079510579585409,0.002434087651519145,0.017380354218530097,0.0029708030385266196,0.0006698733123331072,0.00025449046734416127,0.0008815215828934505,0.00032432390888656096,8.971757713863648e-05,0.11511115468840037,0.012042026553624605,0.0048729684969945584,0.05716183583704827,0.013672445339745862,0.001296769879681667,0.02047654759755039,0.003864597327766372,0.001346621718146693,0.0034991557110707542
1131005,0.0017882854606203476,0.01635837036747917,0.0015062583371100603,0.0017117262361736672,0.0026993066937137634,0.020853677212869088,0.0022096646375912954,0.002487882107944968,0.0018374458001064987,0.011967585231911387,0.0016494388090682159,0.0018397894980913781,0.001336252418795419,0.0041451939244012475,0.00069586658179596,0.0016585652677868052,0.1031113436132613,0.010402418581053166,0.0037919405782199274,0.053446506321856456,0.02207536447969759,0.0009965766303170935,0.012332442566174452,0.0014117984100625986,0.006069517039178663,0.002751279810636831
1131006,0.016470042886627442,0.04213124097473599,0.01985808906121584,0.01932043797096922,0.020373214598457073,0.011560119782951782,0.02599806260347038,0.020721568438278944,0.014926345553003192,0.01741198731006391,0.019457338727425118,0.01859520141521521,0.025430843038046224,0.03679700541659445,0.029881030104934557,0.02564385822102544,0.257132049250855,0.039370004202943745,0.0294578930161669,0.1552791593433824,0.11709277008712625,0.019304495591912735,0.018370577936185368,0.019672444124234172,0.005525088310545808,0.017068978625819
1131007,0.0009862239832056031,0.0036733331754811296,0.0013219596179562308,0.0003708770785716361,0.001777711675847842,0.004808821344863579,0.0020514999833319177,0.0005874441662502795,0.001271934261313323,0.0020164411550224453,0.0014913605336272797,0.0003831148866738771,0.00164454057758307,0.00719400078324515,0.002723145007881992,0.0010134150614758035,0.138581319213107,0.0032418815680900176,0.0033871690316476153,0.09692473018398963,0.040086146942519295,0.0006024745674207738,0.0018014041145142392,0.0011111205566408462,0.0010686929203080205,0.0035348050248569505
1131008,0.0005786159736273696,0.0024427752066863394,0.0006751462395159555,0.00015199785995823585,0.0009116230805751941,0.0010852497409649798,0.0010022115599246473,0.00019738776091467896,0.0008109458715804713,0.0011878015420424739,0.0011813563964601227,0.00010131358657996929,0.0004752822811277423,0.0009169579037184674,0.000633108680506664,0.00012221549038509585,0.09264314948180084,0.007293332042720589,0.003849456482595852,0.07006145409585225,0.029583708109542153,0.0002994263240415447,0.0015379465082507543,0.0007950340304765811,0.0008239131885675306,0.0010585955304005807
1131009,0.010255595151010372,0.015039183939806588,0.009698214280548555,0.008747757916814371,0.007546154380331048,0.011586896104380783,0.006356446873567159,0.007903901627265368,0.010472455024690084,0.01283249051264044,0.009254793675808011,0.008319677076733568,0.005434089874381576,0.00727825957369294,0.004924161085131956,0.006459212576538375,0.03313947792649168,0.007870715075693278,0.006093486943550958,0.024576768077288993,0.01047025154104665,0.008282939032344044,0.012965096208855791,0.009020974514075937,0.012009819198807236,0.005446048627787377
1131010,0.000909322108451149,0.004257701251177037,0.000969179069000834,0.0025434655033995334,0.0009954828804448152,0.003981804885166841,0.0009015203527588385,0.002752617272535994,0.0014468003375843282,0.0009670247696549129,0.0011317645348281364,0.00279058184724273,0.0008817317924967818,0.00255154921572861,0.0005201437009438229,0.0026295671682658793,0.0455295278538781,0.0014511130510306849,0.0020942430276135906,0.026979687131365466,0.007058783273131264,0.0007858327117534189,0.002253659125739728,0.0008032111793564418,0.003958415424143567,0.0013932487741879136
1131011,0.00928355141681553,0.004218089395879314,0.0057809158220345136,0.006830164070277424,0.006002784420337808,0.0017220750866560267,0.0037027394410791975,0.004479913566473667,0.009796098842539696,0.004192036929271619,0.0066054420761678225,0.008260717913521645,0.01720053859655678,0.015102201731033507,0.013966110891116755,0.013243605012470988,0.25975216569650195,0.001465953138546308,0.004362640904706904,0.12346206225647917,0.0027429980866578133,0.00470931108934812,0.005238745987954831,0.006098131129151265,0.010808661453654621,0.030253203277923604
1131012,0.0023054993519679512,0.0010945200269046411,0.0027952157765929594,0.0009417276528638423,0.002540049032496217,0.0024283663918985665,0.002378056092426134,0.0006259060284478708,0.0020740578897283407,0.0009188098916436052,0.003266050172663024,0.0011857137730010845,0.003279672048407586,0.0015589434080274427,0.00433434339717426,0.0032316540676417776,0.11899099951399528,0.0012188851841571841,0.0019327052532007295,0.0917599998477816,0.04491086835622444,0.001671372582261342,0.0012565799319786668,0.0025484667706458077,0.0016033965363915752,0.003068922978118195
1131013,0.0018494273327876835,0.0032972067645559953,0.0019928451142570895,0.001838899368668404,0.0011983805301517454,0.0009551096967849932,0.0006909525167014994,0.0016535423416746344,0.002235290862249967,0.0006259870786144059,0.001982299074573071,0.0022269843490207324,0.0007516252050615421,0.005884801769331319,0.0006640196028539498,0.0017693716287456188,0.04436010374080533,0.003938363894859264,0.0020308664840207238,0.024408046063787606,0.009776951389324842,0.001131568120521913,0.0012320776220078344,0.0013264765029767766,0.003706510566339816,0.0012296837298503291
1131014,0.009135402578216349,0.007162304469710518,0.005493018496832639,0.014312185349801462,0.003493474386541926,0.010970071134071677,0.00239414065091072,0.008478762789333035,0.007972383002040746,0.004856834331566285,0.005078815789116573,0.014921810649383943,0.02426412325216317,0.0052196336158437506,0.021287069279514095,0.032449780799403395,0.31030707336186086,0.006261485512178343,0.004761145330277597,0.23339136193069004,0.007216562995418085,0.008192052540914593,0.005386561654124429,0.005376600652232341,0.02511988547722649,0.05380086723063141
1131015,0.0061082712096026635,0.003657717170797202,0.006411662093952904,0.0063961432445260955,0.004905690442360847,0.004854742394211183,0.007688204319673635,0.005995652280455314,0.005857294806307248,0.003071429575224383,0.0063610017989731635,0.007620085642265825,0.009802645999101502,0.012686987649493713,0.012468215103082136,0.007966772270296798,0.1632730028441188,0.004297670704036906,0.005863332110629018,0.07805628638701145,0.07245677387624526,0.006924512097184109,0.0035300169385629456,0.0062593275671886574,0.0029941757923745344,0.013109554824089627
1131016,0.0013508952001529387,0.003260081615712882,0.0015943806396593243,0.0007364661538320298,0.0021662411355135355,0.0018801809450257044,0.002655139561184,0.0008871034966618801,0.0014371752561242613,0.0014086363763681383,0.0018794775569054801,0.0007098946446606846,0.0024892034482264396,0.0025179560015317244,0.0030504967439186756,0.0019238120629423083,0.12897978999373957,0.0029694790482043417,0.0030016422019939373,0.10862048943030844,0.0440569433125085,0.0010768901469856886,0.001399892231848179,0.0019036661684565224,0.0011701207536365956,0.0013611635508600374
1131017,0.005925918791103411,0.012240015485874752,0.007351917318015276,0.0067329449631784825,0.007072155822710412,0.00589367803916916,0.006643003542049502,0.0077533019660871606,0.005013140577278022,0.009694021973533593,0.007565889808066413,0.005851535931730815,0.011778713552305222,0.027236460826430234,0.013145805807733967,0.011985228285018286,0.2934172458803101,0.017524537432926535,0.006420076145298623,0.16894899120957202,0.05156855014177293,0.005703344521357647,0.009948787344996166,0.007431443575265606,0.0035921662607751054,0.014391897442626487
1131018,0.01577441973898405,0.005970109154733498,0.009637285418748422,0.01798466510032071,0.012432949339309654,0.009826440755699451,0.005273685059410233,0.014781301163451577,0.01578407040112831,0.010734187660945534,0.00955065965751672,0.020465522781764653,0.0266113599068833,0.0023222737927620445,0.019207701868393823,0.027519479096536036,0.20490386253137005,0.01774910234925869,0.010189691680326095,0.15928629689956428,0.03346031361025007,0.015412309677735717,0.008276256467856758,0.009190801622030531,0.017404025627248396,0.03692112047888804
1131019,0.0011055226172731003,0.002198853250410709,0.001076080217449574,0.0003852036086242634,0.001814951339901439,0.004688392283973667,0.0013381386743523225,0.0005058227200102784,0.0016651171049559856,0.0019937970482529345,0.0018616497342242477,0.0003740812659023147,0.0014257242668915533,0.007789361358955361,0.0024754322944971637,0.0010604485295600775,0.09169119538055322,0.004149098796211539,0.001150487457393222,0.07587411884232394,0.030355838031877524,0.0006082934338950636,0.00255081760152437,0.0010270337022345857,0.0018395759187837717,0.008798306885287729
1131021,0.0014564635454771746,0.012061482390101385,0.0021211732386833895,0.0009938697982794355,0.0012724376836687314,0.004633905661307687,0.001666942424514207,0.001366890263148576,0.001953278483452243,0.0029529073445414295,0.0025792400447920472,0.0012518078419922179,0.0004345573142078049,0.001513076057347715,0.00045384515312526147,0.0006282356921360362,0.0877844269377152,0.011336676876654116,0.006162975973505573,0.060856998127445945,0.018221823122351797,0.0011936207504579797,0.003703220064799058,0.0016010054775075747,0.002403193921606629,0.0008448765282954724
1131022,0.00040004961420838004,0.001730214080037324,0.0005024415005324992,0.00011208693035650864,0.0005471572014282334,0.004624793522081555,0.0013306720561811014,0.00016526033475059175,0.0005662283017885247,0.006403168784084499,0.0010069796201326977,0.00010343355367441735,0.00016980355189189574,0.0017412131699525253,0.0003436492738027912,4.735977964629249e-05,0.08140718663443762,0.002980712405547523,0.0007841086653399423,0.06112919076741492,0.026492370560649476,0.0002899942232810628,0.006225267541737925,0.0005761513297205211,0.000812785664318735,0.0005642732427466938
1131023,0.0021103502905299725,0.003925627276014516,0.0023087295004595833,0.0007627945000575628,0.0018302974342268544,0.0017252675096957294,0.0016798531334690176,0.00048469911445113493,0.002098889733995626,0.0012017443553111026,0.0026452720575609943,0.0007755024697894771,0.0005682198556849328,0.0005481281593305682,0.001043817769918258,0.00022877006980997737,0.053867874044160394,0.0011426459490517988,0.001253836274244303,0.060233697623286266,0.03984349815797596,0.002021519276127951,0.001458779504328978,0.002942659714522392,0.0013361859177633377,0.006816279532425852
1131024,0.0009320030430523769,0.0010568255685389487,0.0009250987337885986,0.0002500930569183105,0.0011742569778743612,0.0053230461155128125,0.0012368066433920612,0.00038514424093078256,0.0013542696641658982,0.003822036907855027,0.0014856432984504105,0.0002449554125156155,0.00046502796925139097,0.00015909562008176525,0.0008566705799194766,0.0005651146802370649,0.09194443213313047,0.001211784180904781,0.0013061897631850678,0.05186552010459678,0.03909176538888892,0.00046945638002154395,0.004571505207218802,0.0010318640214889813,0.0034654647355797864,0.0013355248972482627
1131025,0.004300971636096078,0.015399771352162707,0.0045471889079860715,0.00120375687271228,0.0023975717625423824,0.005656107599116077,0.0023447687095538698,0.001187766339427561,0.0031351900966993594,0.007640251291341441,0.0037914621904746445,0.0013155776208534028,0.0021087179993664576,0.02132579531876929,0.0017648992514351493,0.002970384858541211,0.2290364083701562,0.0016737936059135912,0.0049666733319974656,0.10881890750350068,0.008013317794389347,0.0025814855613854083,0.008682207817909826,0.003709786055610391,0.004463277457875807,0.010800066408080681
1131026,0.004419082332501162,0.006377095081375385,0.004010834566388802,0.006254030007807171,0.002552861833124065,0.002939409916505248,0.002143966014975799,0.002632920438961761,0.003975912333772829,0.005901695650781374,0.003354616715668846,0.006615604631902104,0.015707397275259077,0.01067092063628706,0.009851141896301117,0.015648195517384757,0.2626872416129174,0.0373957096778621,0.031305715952331344,0.1505976175182962,0.026528816534836987,0.00298910480625219,0.011462538474299337,0.004136232096264156,0.013707108515965597,0.03221023287613002
1131027,0.0030511690190785498,0.005600130329763607,0.003663536573442322,0.0011056931408495408,0.0019424435410119786,0.004470758285909081,0.0031888055219797947,0.000686889857269643,0.002677720468913791,0.004420389593415099,0.0035472913832237537,0.0011009971869378429,0.0016448096542095395,0.0037842158504813772,0.0009485662192598711,0.0003327741633317796,0.16701124249387414,0.003161189343210929,0.002408900681201554,0.08491908004380115,0.009838045939972064,0.0010405631916505474,0.005177479391035829,0.0037498855891453446,0.007716899039315322,0.03204878124946299
1131028,0.0034757646226083725,0.010207546742235753,0.004051104156932878,0.0005593569553062161,0.0022315541861003003,0.005354162839116186,0.0024159111156041033,0.0009471130757154412,0.005610696417386795,0.006126414696157881,0.005915796993075366,0.0006953127681084265,0.005992205540152304,0.002389500147758513,0.004349738816386085,0.00397053491397967,0.14377098285241433,0.004349700931231997,0.01741708701593769,0.10147282443340336,0.0014256754626476456,0.0010541903594618665,0.011010985777359766,0.004197912579330551,0.003607070835132049,0.016039047654841168
1131029,0.0011162691277638414,0.0009877456661708981,0.0008885749904935853,0.0003118719901431565,0.0010604772311158526,0.0007064964546370599,0.0011764979622572206,0.00031144408537729895,0.001397229631006034,0.0009104401822726707,0.0015806538724183613,0.0003940592567462548,0.0006028255945926461,0.0002203017557589686,0.0007300966395844434,5.877357494401826e-05,0.11117832099827005,0.0009056416918738474,0.00111429836557021,0.050630649395377925,0.024410455432357987,0.0010320117621788103,0.0007683326400291247,0.0007873120898738642,0.0028715822731277337,0.000927889017934083
1131030,0.006107512000350429,0.006313251460030538,0.006730183017314005,0.003911686167636972,0.00491408931495796,0.009996787838251312,0.008073692147955025,0.0032353915104033145,0.005999245898804991,0.009714522382260461,0.00764323766326813,0.00412695940636374,0.0074747586189639345,0.0164158553419378,0.009519872793271876,0.004927768769209199,0.1389041017473227,0.011601246213996823,0.0038188515382515478,0.10799724214548735,0.05109117808837894,0.004518815542537201,0.00987384004604988,0.007892639830810054,0.005083511086098575,0.014618196149743199
1131031,0.002674026394984844,0.016144308214172023,0.0025792972376473605,0.003298508664305107,0.0025724458099510537,0.01089261464520388,0.002365570134968644,0.0027301254541151564,0.002819239032846092,0.009791999870572322,0.0030807915143679144,0.003133070313594881,0.0048403611676532945,0.006948238840497118,0.004358661674604857,0.004651477016633322,0.19920806418836556,0.008050467787420279,0.0017182194594371676,0.09917817478664308,0.03762507541321586,0.002514280326579002,0.012658652672628697,0.002728330590136728,0.002283924241526581,0.008652473224944833
1131032,0.006035414070081051,0.008398498934976522,0.005077484287379017,0.0059334793147696515,0.00239050073128665,0.004482705421955424,0.002722229373858522,0.002726059840497861,0.0052394599240794945,0.005399946911123688,0.005388475036591298,0.006055180400536022,0.009552024251104898,0.01977605295302202,0.009209580037122926,0.01640973321351747,0.2677314596139764,0.005904727240912229,0.01182521648063822,0.17938151624624993,0.010203983221167563,0.004813179937209934,0.008902807577993475,0.005668230832812641,0.007055304833573992,0.0161565333313917
1131034,0.0019401163876152914,0.013992288605883613,0.0031593471969516645,0.001076343448090626,0.0026456158239678597,0.02266438689977303,0.006167292617937551,0.0008870047152730638,0.0018394786358199681,0.019832301251390762,0.0031409260951484616,0.0016085237684738943,0.006429625839535404,0.002392764879276986,0.003790942697483704,0.006840782879490279,0.18364200224477825,0.0098248017941318,0.0022093827419167596,0.14403194292280438,0.005770980758770812,0.001414418185905677,0.014988412357663494,0.004334999393304629,0.00422922595355277,0.023140490203804803
1131035,0.0011286879913869645,0.005529877721814138,0.0009620357108251108,0.0003447988812868832,0.0015232666134787605,0.0011165074415650112,0.0011750828512302014,0.0006307092728225365,0.0014823810150539913,0.0011244380251457624,0.0016566594271770943,0.00035936983175012657,0.0002769797274515423,0.0027280620018753803,0.0004909326799088144,0.000393647626877849,0.11310302529408839,0.0034071215972274736,0.0020156641752558237,0.08130936891834392,0.04547588885905058,0.0005944478296180892,0.0016162338227277103,0.0009627117733930984,0.001988973486471261,0.0014888144298736564
1131036,0.0021711907674630206,0.002556969629815977,0.002219170634927535,0.002979456292486033,0.0027161974654850846,0.011897174372232882,0.0028601798410032952,0.00414869128509184,0.0022269306766996622,0.003523801982646156,0.002558768621281018,0.00230487762159073,0.0027046253024856767,0.0035802480451344767,0.0036686975335516493,0.003396825140328784,0.22859175278854574,0.0020118067269757718,0.002345340161461485,0.07788261534781793,0.041543523081355394,0.0016523005670028674,0.005655541135294033,0.002447754191732981,0.0011627269796783703,0.004126586337202326
1131037,0.0018469623232737539,0.010508856759006435,0.0018204663388177436,0.0016463895162030142,0.0016691955136723955,0.0023416587748363834,0.0020158868597923898,0.0011964329846490744,0.002379436789199169,0.0054785223234181946,0.0026069057780524697,0.0013086367633218408,0.003596238993289706,0.003603201385904408,0.005606263067617604,0.004316496095515617,0.2099641733981911,0.0028285999586760463,0.00328207767746343,0.09346346790107929,0.018843142428337137,0.0008551202517116838,0.006411500832561298,0.0022554752770320287,0.004024538250366959,0.01378439125070696
1131038,0.00524856660458898,0.016171862158358426,0.004953113007005816,0.00500750213686196,0.0030429448533542697,0.013656665920116535,0.0032672472035357504,0.0042888701636336814,0.005677322547411872,0.018198530301709356,0.0047388091831850445,0.004720044037675652,0.0030656195369651064,0.020418749849528985,0.0033767420706349196,0.0028845058676605626,0.06709637642992705,0.014522513729419902,0.004323491161294245,0.03377134269284801,0.016930578730098,0.004553788086205454,0.01713505995379926,0.005262174527064222,0.009989267741532786,0.0022307183046240647
1131039,0.003628463522880401,0.027265690917684424,0.003010371661940857,0.004305214566638734,0.005429662012054459,0.0066601826152644025,0.003257615727243479,0.0044214318043388386,0.0032603846853949707,0.012319986945880651,0.0025858845944093877,0.004135050641880303,0.0024673794049246737,0.06831573999791903,0.0027646840681838153,0.0048056976660768,0.04864577141186351,0.059232590256398994,0.004166193144221767,0.03136523879080933,0.005718270807859388,0.0032105087033007206,0.013563983973640323,0.002867294561562195,0.008508540448965506,0.005747452099277325
1131040,0.0027705573545805376,0.020105568827446577,0.0021597412573355354,0.002823920169211575,0.002140952870062136,0.024299994365209587,0.0022769064985329423,0.0018343315163961672,0.0033204417202913864,0.015048606767858312,0.002091930490519669,0.003451893072471084,0.005919059945268105,0.0022695043347626008,0.005229050588804459,0.004765449640800443,0.1542505379298449,0.038772507204517546,0.002375360954971415,0.09196581442859798,0.005990217966359114,0.001353230892377957,0.012232116033059449,0.0022020988496389052,0.004596098926463128,0.014393521965655964
1131041,0.0005104967244614619,0.0017687761273885415,0.0006624931058711857,0.0001840561897083333,0.0007226758552861056,0.0013427278880906465,0.0013488111126028109,0.00015076843112380825,0.0008719291708955271,0.0013870549581576257,0.0011470294204564795,0.00017096989305752386,0.00044074523759931407,0.00034874873736142557,0.0009107073383721855,4.0153178502985864e-05,0.08374448088760506,0.00595398181325572,0.002131480498991798,0.061039376535317866,0.03177652925154318,0.00032857874287873205,0.00120879985933253,0.0009616345635508604,0.0009277877535035337,0.0018998328596456257
1131042,0.001320162091721365,0.05637489011922161,0.0025808203549722197,0.0008642062362762867,0.001967818332259926,0.06479118111756617,0.004778847161429442,0.0021921360767746,0.0017493710345872777,0.0684911980432365,0.0030758218280739808,0.0005104899016837739,0.0002836637111330188,0.03802633060638993,0.000774653004512747,0.00024409037977060136,0.09006241831227199,0.03194503159268908,0.007323457071042393,0.05675804592959806,0.01320443809648915,0.0010210038836766825,0.05282156704875031,0.0025981431893325347,0.001304649423268315,0.005974183799422235
