muni,yhat_1,yhat_2
1091005156,0.062305648,0.050227497
1091005157,0.14163773,0.09793779
1091005158,0.14272577,0.1133132
1091005159,0.11285316,0.100036696
1091005160,0.070211284,0.0538575
1091005161,0.18554018,0.14796828
1091005162,0.1358479,0.10536497
1091005163,0.121505536,0.07657439
1091005164,0.07804827,0.05895328
1091005165,0.0639524,0.06248871
1091005166,0.14185235,0.1428459
1091006103,0.06817731,0.055323277
1091006104,0.06687084,0.050227497
1091006105,0.058728028,0.055323277
1091006106,0.04702004,0.056452014
1091006107,0.042454842,0.05150355
1091006108,0.054412108,0.050441854
1091006109,0.07823497,0.09180946
1091006110,0.07310178,0.05150355
1091006111,0.047578197,0.050227497
1091006112,0.098728634,0.08932686
1091006113,0.085385956,0.059710443
1091006114,0.08687938,0.053573187
1091006115,0.08301635,0.066230625
1091006116,0.084232375,0.053573187
1091006117,0.058728028,0.04640777
1091006118,0.049170144,0.07334865
1091006119,0.0433683,0.041322656
1091006120,0.076643,0.057392914
1091006121,0.10346412,0.08204953
1091006122,0.051363543,0.050227497
1091007101,0.084910795,0.066230625
1091007102,0.0476842,0.050227497
1091007103,0.053868946,0.040071238
1091007104,0.046770744,0.046501942
1091007105,0.11197875,0.08204953
1091007106,0.07181643,0.050037775
1091007107,0.12414139,0.08176522
1091007108,0.13608235,0.11862311
1091007109,0.10379421,0.06392548
1091007110,0.07187963,0.046622127
1091007111,0.07663243,0.05150355
1091007112,0.06685083,0.057392914
1091007113,0.08377371,0.05895328
1091007114,0.055620313,0.04640777
1091007115,0.13020352,0.18094079
1091007116,0.081126705,0.053573187
1091007117,0.103888944,0.10007633
1091007118,0.076880656,0.055133555
1091007119,0.084232375,0.05866898
1091007120,0.09446866,0.07005035
1091007121,0.08536889,0.08176522
1091007122,0.10966147,0.10007633
1091007123,0.08698861,0.07666945
1091007124,0.07852288,0.07841953
1091007125,0.077321514,0.06361743
1091007126,0.07823497,0.06248871
1091007127,0.082385726,0.057392914
1091007128,0.15329789,0.15521684
1091007129,0.078727305,0.055133555
1091007130,0.11610851,0.10274152
1091007131,0.11456597,0.070096835
1091007132,0.08013581,0.053573187
1091007133,0.0767014,0.06495458
1091007134,0.07743364,0.05866898
1091007135,0.063113086,0.053383496
1091007136,0.089115284,0.085584946
1091007137,0.15441611,0.16630372
1091007138,0.1662015,0.18820259
1091007139,0.109738424,0.13372245
1091007140,0.114059225,0.085584946
1091007141,0.12855434,0.19520935
1091007142,0.15060149,0.16221927
1091007143,0.06689843,0.0538575
1091007144,0.16296345,0.11106147
1091007145,0.14208627,0.13871413
1091007146,0.14841433,0.14112015
1091007147,0.13477765,0.11946212
1091007148,0.13235171,0.11106147
1091007149,0.11272009,0.11862311
1091007150,0.11642472,0.07005035
1091007151,0.15508667,0.16538815
1091007152,0.1272838,0.12876607
1091007153,0.117580324,0.113237604
1091007154,0.24304332,0.21951665
1091007155,0.19630904,0.16979145
1091007156,0.121449955,0.13871413
1091007157,0.16473648,0.11020195
1091007158,0.17818448,0.17323148
1091007159,0.08541072,0.085584946
1091007160,0.14934024,0.118899114
1091007161,0.10923265,0.085584946
1091007162,0.08562036,0.055133555
1091007163,0.08582425,0.06495458
1091007164,0.057088975,0.04844733
1091007165,0.048491653,0.050227497
1091007166,0.084767506,0.050227497
1091007167,0.08180921,0.07332376
1091007168,0.074922115,0.08805081
1091007169,0.07546817,0.0538575
1091007170,0.07833658,0.044627603
1091007171,0.20020223,0.19946036
1091007172,0.10104407,0.13024089
1091007173,0.10268256,0.08251246
1091007174,0.12462268,0.11106147
1091007175,0.08144225,0.047254328
1091007176,0.1053376,0.08773642
1091007177,0.12469641,0.08805081
1091007178,0.057088975,0.050037775
1091007179,0.08112926,0.0745998
1091007180,0.12308933,0.07228098
1091007181,0.07836443,0.06871322
1091007182,0.16356856,0.18333894
1091007183,0.1097744,0.0891607
1091007184,0.08079375,0.08932686
1091007185,0.07355461,0.055133555
1091007186,0.071151994,0.07591582
1091007187,0.09999681,0.1170022
1091007188,0.11778429,0.11106147
1091007189,0.09960992,0.07027263
1091007190,0.12449873,0.10123727
1091007191,0.11165053,0.14269894
1091007192,0.06574799,0.050280984
1091007193,0.17190303,0.2050149
1091007194,0.11374267,0.08176522
1091007195,0.08627097,0.053573187
1091007196,0.062387057,0.047176372
1091007197,0.09266884,0.055133555
1091007198,0.1358037,0.11106147
1091007199,0.04434969,0.047176372
1091007200,0.06686786,0.046021834
1091007201,0.0433683,0.041322656
1091007202,0.076014824,0.04640777
1091008101,0.046770744,0.032621507
1091008102,0.045767702,0.045346074
1091008103,0.085463546,0.07005035
1091008104,0.06609678,0.0643223
1091008105,0.07284709,0.055323277
1091008106,0.06270006,0.053573187
1091008107,0.07585806,0.07332376
1091008108,0.06270006,0.057392914
1091008109,0.06233268,0.0538575
1091008110,0.09553984,0.09880029
1091008111,0.12070239,0.12484761
1091008112,0.10800148,0.08932686
1091008113,0.12775837,0.1408656
1091008114,0.064552605,0.08413353
1091008115,0.09661389,0.047254328
1091008116,0.12650533,0.1169045
1091008117,0.21183807,0.18776388
1091009101,0.14798762,0.17731702
1091009102,0.1394955,0.16882776
1091009103,0.16811596,0.17557971
1091009104,0.10647587,0.124526344
1091009105,0.13248914,0.08957173
1091009106,0.169054,0.20980725
1091009107,0.15766466,0.15351737
1091009108,0.15318371,0.075893365
1091009109,0.15332484,0.13869107
1091009110,0.15694854,0.15719584
1091009111,0.15625761,0.18866955
1091009112,0.1741,0.20633522
1091009113,0.19641161,0.2360912
1091009114,0.16917123,0.1340517
1091009115,0.25416154,0.24771512
1091009116,0.18131006,0.15120007
1091009117,0.16787139,0.12066211
1091009118,0.20868026,0.20389827
1091010101,0.058903206,0.04640777
1091010102,0.08920128,0.07841953
1091010103,0.06178661,0.05866898
1091010104,0.015878873,0.027309164
1091010105,0.058274414,0.055133555
1091010106,0.044854246,0.08809615
1091010107,0.09697695,0.092586964
1091010108,0.06736987,0.055323277
1091010109,0.06882581,0.055323277
1091010110,0.08668596,0.06248871
1091010111,0.098604836,0.075893365
1091010112,0.07271285,0.07102083
1091010113,0.10295689,0.08932686
1091010114,0.089726895,0.085584946
1091010115,0.045767702,0.03674097
1091010116,0.06736987,0.061166298
1091010117,0.042454842,0.037802666
1091010118,0.042454842,0.037802666
1091010119,0.10695123,0.085584946
1091010120,0.05295549,0.040071238
1091010121,0.042454842,0.030992128
1091010122,0.07695235,0.05079568
1091010123,0.053392615,0.051189087
1091010124,0.06377378,0.07939349
1091010125,0.13231772,0.10941515
1091010126,0.069504924,0.06248871
1091010127,0.10369766,0.08204953
1091010128,0.08319315,0.085584946
1091010129,0.08627097,0.06248871
1091010130,0.0639524,0.06248871
1091010131,0.089115284,0.06248871
1091010132,0.1060107,0.07840267
1091010133,0.10869938,0.10400497
1091010134,0.11850211,0.095552586
1091010135,0.0500836,0.05150355
1091010136,0.051335942,0.050227497
1091010137,0.10564495,0.08789255
1091010138,0.049977597,0.0643223
1091010139,0.09535757,0.085584946
1091010140,0.09305283,0.07005035
1091010141,0.062153213,0.055133555
1091010142,0.09259531,0.085584946
1091010143,0.09235982,0.085584946
1091010144,0.06997949,0.065379284
1091010145,0.091820136,0.06495458
1091010146,0.116919585,0.10980059
1091011101,0.12214531,0.107526064
1091011102,0.11084576,0.09180946
1091011103,0.11835822,0.111133754
1091011104,0.12143603,0.111133754
1091011105,0.13513649,0.136818
1091011106,0.09412575,0.07695376
1091011107,0.09337943,0.06500806
1091011108,0.08788411,0.05866898
1091011109,0.07262387,0.05895328
1091011110,0.058274414,0.05895328
1091011111,0.024804225,0.035914265
1091011112,0.06764737,0.053020965
1091011113,0.11962747,0.068827786
1091011114,0.079485044,0.062921554
1091011115,0.08634516,0.06977956
1091011116,0.13767737,0.12446614
1091011117,0.11998828,0.12825538
1091011118,0.1315709,0.13017547
1091011119,0.09686789,0.05781579
1091011120,0.16105555,0.16089192
1091012101,0.049170144,0.050227497
1091012102,0.049170144,0.036441233
1091012103,0.05190667,0.061166298
1091012104,0.042454842,0.05004779
1091012105,0.068607435,0.05454484
1091012106,0.0973798,0.08117651
1091012107,0.05717796,0.051189087
1091012108,0.046770744,0.037717283
1091012109,0.054644957,0.052250784
1091012110,0.054778557,0.052250784
1091012111,0.06381686,0.05991488
1091012112,0.0432623,0.038560566
1091012113,0.053392615,0.05734657
1091012114,0.061534595,0.05454484
1091012115,0.047578197,0.05607051
1091012116,0.042454842,0.03894207
1091012117,0.0500836,0.032621507
1091012118,0.046770744,0.03750293
1091012119,0.053392615,0.043560296
1091012120,0.066090986,0.03750293
1091012121,0.060300674,0.053573187
1091012122,0.051469546,0.06479631
1091012123,0.086608194,0.068331726
1091012124,0.10610011,0.068331726
1091012125,0.09740335,0.08789255
1091012126,0.08457248,0.093763925
1091012127,0.099705435,0.10484263
1091012128,0.094668515,0.093579434
1091012129,0.067811884,0.05938613
1091012130,0.11267893,0.0876578
1091012131,0.06928929,0.064443186
1091012132,0.16388923,0.1521188
1091012133,0.059870947,0.05426053
1091012134,0.097499534,0.056436166
1091012135,0.07935175,0.068331726
1091012136,0.054778557,0.060772236
1091012137,0.065258875,0.06667631
1091012138,0.11642472,0.066335335
1091012139,0.0432623,0.047465406
1091012140,0.065228954,0.068331726
1091012141,0.04645254,0.04716745
1091012142,0.05557311,0.0538575
1091012143,0.10746977,0.06391625
1091012144,0.14412084,0.1564657
1091012145,0.07572954,0.06361743
1091012146,0.09828286,0.10149332
1091012147,0.06568536,0.03641787
1091012148,0.116757505,0.094698854
1091012149,0.09484884,0.08010414
1091012150,0.09453474,0.10527581
1091012151,0.083835855,0.08672856
1091012152,0.10647587,0.06704619
1091012153,0.19358009,0.14253561
1091012154,0.12115893,0.11074233
1091012155,0.106056474,0.14258546
1091013101,0.085904226,0.07439126
1091013102,0.09784921,0.075893365
1091013103,0.11196924,0.09142796
1091013104,0.10297468,0.08932686
1091013105,0.08663767,0.09241129
1091013106,0.113135815,0.08211788
1091013107,0.08076383,0.068331726
1091013108,0.097761236,0.09765247
1091013109,0.1267875,0.18413556
1091013110,0.11848923,0.1260087
1091013111,0.06910188,0.04536675
1091013112,0.0739779,0.057829123
1091013113,0.109414406,0.08369165
1091013114,0.07288228,0.065188855
1091013115,0.15856732,0.16941182
1091013116,0.16122635,0.16936755
1091013117,0.060830824,0.057277743
1091013118,0.07657169,0.064512
1091013119,0.16727406,0.15541306
1091013120,0.12627804,0.12776041
1091013121,0.11326064,0.0989896
1091013122,0.08008748,0.064512
1091013123,0.082874455,0.062921554
1091013124,0.069160335,0.069114566
1091013125,0.11759662,0.09703358
1091013126,0.14289446,0.1255056
1091013127,0.15977131,0.117189944
1091013128,0.099041134,0.058080256
1091013129,0.08001403,0.079160936
1091013130,0.14932087,0.13942684
1091013131,0.13087082,0.09421688
1091014101,0.042454842,0.04566038
1091014102,0.03344753,0.033220187
1091014103,0.025888039,0.046163015
1091014104,0.042454842,0.024016399
1091014105,0.042454842,0.032053825
1091014106,0.025888039,0.039444704
1091014107,0.0493657,0.04250438
1091014108,0.042454842,0.028897822
1091014109,0.039872453,0.038894985
1091014110,0.042454842,0.049480107
1091014111,0.042454842,0.032717552
1091014112,0.0433683,0.024016399
1091014113,0.030104218,0.029400457
1091014114,0.042454842,0.03762296
1091014115,0.042454842,0.028897822
1091014116,0.042454842,0.032053825
1091014117,0.0433683,0.032717552
1091014118,0.042454842,0.027836125
1091014119,0.0433683,0.032717552
1091014120,0.042454842,0.032717552
1091014121,0.042454842,0.032717552
1091014122,0.045767702,0.004562324
1091014123,0.0433683,0.04250438
1091014124,0.042454842,0.027172402
1091014125,0.0433683,0.028897822
1091014126,0.0433683,0.028897822
1091014127,0.026801495,0.037421048
1091014128,0.0433683,0.028897822
1091014129,0.042454842,0.032053825
1091014130,0.044175755,0.032717552
1091015101,0.08117696,0.0745998
1091015102,0.060125623,0.050227497
1091015103,0.06939426,0.05150355
1091015104,0.05055609,0.032621507
1091015105,0.038875755,0.062161352
1091015106,0.062212218,0.03474084
1091015107,0.04667731,0.018442765
1091015108,0.04751905,0.042312514
1091015109,0.04751905,0.028897822
1091015110,0.07728466,0.026953688
1091015111,0.10393664,0.07119312
1091015112,0.049076714,0.013561342
1091015113,0.0433683,0.024016399
1091015114,0.0433683,0.037802666
1091015115,0.042454842,0.042898443
1091015116,0.0433683,0.028897822
1091015117,0.05608102,0.05150355
1091015118,0.05423437,0.041526347
1091015119,0.03518159,0.05490552
1091015120,0.046106584,0.033993606
1091015121,0.030519182,0.033220187
1091015122,0.05301744,0.034111783
1091015123,0.03136722,0.029337894
1091015124,0.099567294,0.07761852
1091015125,0.04874147,0.018215667
1091015126,0.0433683,0.02501554
1091015127,0.0630448,0.06491824
1091015128,0.07542939,0.05925416
1091015129,0.078700624,0.07266884
1091015130,0.035626024,0.016935017
1091015131,0.0433683,0.028897822
1091015132,0.040106177,0.04281514
1091015133,0.04751905,0.028897822
1091015134,0.058903206,0.033993606
1091015135,0.04751905,0.035274137
1091015136,0.05301744,0.030292053
1091015137,0.07437211,0.059655555
1091015138,0.0433683,0.028897822
1091015139,0.0433683,0.028897822
1091015140,0.05580056,0.043706745
1091015141,0.051404342,0.042898443
1091015142,0.0433683,0.01682144
1091015143,0.04751905,0.01682144
1091015144,0.0433683,0.028897822
1091016101,0.026801495,0.032895133
1091016102,0.025888039,0.0414613
1091016103,0.058797188,0.04640777
1091016104,0.04702004,0.028897822
1091016105,0.022414958,0.042939376
1091016106,0.0632191,0.04640777
1091016107,0.08276893,0.07266004
1091016108,0.042454842,0.034060646
1091016109,0.0433683,0.04403785
1091016110,0.06490061,0.028897822
1091016111,0.068490386,0.080480255
1091016112,0.059710644,0.033993606
1091016113,0.016243547,0.013440222
1091016114,0.042454842,0.037216645
1091016115,0.0433683,0.027836125
1091016116,0.044854246,0.05851901
1091016117,0.06759976,0.06693442
1091016118,0.06305396,0.024016399
1091016119,0.04751905,0.032717552
1091016120,0.0493657,0.024016399
1091016121,0.046770744,0.050227497
1091016122,0.058680944,0.052132078
1091017101,0.04606233,0.05104184
1091017102,0.066090986,0.033739697
1091017103,0.06976927,0.037717283
1091017104,0.107351236,0.05866898
1091017105,0.08092228,0.079762615
1091017106,0.07355461,0.05150355
1091017107,0.026801495,0.048349544
1091017108,0.062305648,0.05150355
1091017109,0.08778531,0.055133555
1091017110,0.09809095,0.07822981
1091017111,0.06976927,0.05150355
1091017112,0.06921652,0.04640777
1091017113,0.06921652,0.046418432
1091017114,0.06976927,0.0745998
1091017115,0.046770744,0.041526347
1091017116,0.0476842,0.056272306
1091017117,0.046106584,0.050227497
1091017118,0.04751905,0.04640777
1091017119,0.05055609,0.03625151
1091017120,0.06921652,0.04640777
1091017121,0.06402654,0.04640777
1091017122,0.071863525,0.061547793
1091017123,0.04606233,0.050227497
1091017124,0.08582425,0.07005035
1091017125,0.06233268,0.055133555
1101001101,0.12799485,0.06282023
1101001102,0.12459252,0.0633163
1101001103,0.12292665,0.11102315
1101001104,0.24885398,0.21426322
1101001105,0.2540781,0.27232057
1101001106,0.28156036,0.32905462
1101002101,0.31988296,0.2924543
1101002102,0.5468916,0.6024611
1101004101,0.13640837,0.085584946
1101004102,0.134095,0.115287334
1101004103,0.13607347,0.14504243
1101004104,0.12890318,0.10714401
1101004105,0.19164492,0.13547489
1101004106,0.2657215,0.2804874
1101004107,0.2577128,0.2711814
1101004108,0.22713529,0.1970554
1101004109,0.22130603,0.23964925
1101005101,0.07943188,0.057392914
1101005102,0.07179366,0.05150355
1101005103,0.07519908,0.061134852
1101005104,0.057088975,0.0538575
1101005105,0.124750055,0.09549695
1101005106,0.098941,0.074201606
1101005107,0.06628026,0.06361743
1101005108,0.08613564,0.04640777
1101005109,0.07134449,0.053573187
1101005110,0.12609464,0.074201606
1101005111,0.0882739,0.052256316
1101005112,0.10536445,0.06879144
1101005113,0.09790783,0.06817731
1101005114,0.09119496,0.11923339
1101005115,0.09552325,0.09964971
1101005116,0.069587305,0.07286447
1101005117,0.05165957,0.044629183
1101005118,0.07505041,0.072807744
1101005119,0.08453573,0.116952166
1101005120,0.07981959,0.05572825
1101005121,0.105268,0.13741365
1101005122,0.099817455,0.094539054
1101005123,0.13652432,0.14659756
1101005124,0.104078665,0.12074874
1101005125,0.08574951,0.10412531
1101005126,0.0957841,0.05412425
1101005127,0.06795629,0.057392914
1101005128,0.08425477,0.058787156
1101005129,0.06823458,0.0646831
1101005130,0.13179018,0.10309059
1101005131,0.06444849,0.06672923
1101005132,0.038680416,0.016037982
1101005133,0.090311185,0.09128871
1101005134,0.1819118,0.15327387
1101005135,0.09020478,0.08503214
1101005136,0.09820024,0.15095246
1101005137,0.107609466,0.11903012
1101005138,0.08719882,0.07698973
1101005139,0.11202226,0.08377431
1101005140,0.091650054,0.08796341
1101005141,0.09101747,0.054843254
1101005142,0.10073099,0.19745545
1101005143,0.24153101,0.20354362
1101005144,0.23303157,0.23591962
1101005145,0.26617005,0.19596808
1101006101,0.24575955,0.21014492
1101006102,0.40988728,0.41611826
1101007101,0.07080059,0.05800876
1101007102,0.14298399,0.112498246
1101007103,0.15169787,0.11357341
1101007104,0.13168025,0.08838234
1101007105,0.1423321,0.14901952
1101007106,0.11489063,0.13085958
1101007107,0.078901,0.06992033
1101007108,0.08627066,0.05752824
1101007109,0.09492014,0.08432498
1101007110,0.044509925,0.043695528
1101007111,0.10524788,0.08895402
1101007112,0.06886179,0.054011
1101007113,0.09094515,0.09326942
1101007114,0.10241918,0.102185324
1101007115,0.14757007,0.14029083
1101007116,0.07379213,0.052849136
1101007117,0.16871868,0.14159404
1101007118,0.2000148,0.16981788
1101007119,0.2011179,0.16037808
1101007120,0.18022951,0.11974638
1101007121,0.15189543,0.1326655
1101008101,0.16388923,0.18505
1101008102,0.099415556,0.047444843
1101008103,0.08974373,0.059262548
1101008104,0.095308624,0.10667409
1101008105,0.14587663,0.13453837
1101008106,0.2447228,0.2580017
1101008107,0.2665764,0.23077862
1101009101,0.10363963,0.1508692
1101009102,0.34890637,0.3595087
1101009103,0.4156851,0.38639733
1101010101,0.2514013,0.24513514
1101010102,0.3274686,0.35871106
1101010103,0.28119236,0.19699383
1101011101,0.25584012,0.26302677
1101011102,0.28518155,0.25781983
1101012101,0.0991684,0.05800876
1101012102,0.0716425,0.050037775
1101012103,0.10120508,0.11867291
1101012104,0.05874105,0.04844733
1101012105,0.06863264,0.054813765
1101012106,0.07589574,0.066824205
1101012107,0.070819,0.054011
1101012108,0.09674294,0.082086
1101012109,0.057793878,0.09433597
1101012110,0.14795418,0.07562125
1101012111,0.09100458,0.0975151
1101012112,0.15505482,0.1663617
1101012113,0.24990822,0.2893888
1101012114,0.30542392,0.32431436
1101012115,0.33546576,0.3039692
1101012116,0.2125936,0.23419733
1101012117,0.2988615,0.26067522
1101013101,0.19632597,0.16381577
1101013102,0.2206891,0.196721
1101013103,0.13084626,0.12458765
1101013104,0.17297699,0.14671782
1101013105,0.15144268,0.13758613
1101013106,0.21399023,0.21695477
1101013107,0.25768235,0.25802058
1101014101,0.18641488,0.16225818
1101014102,0.44263977,0.46338364
1101014103,0.5088821,0.6039279
1101014104,0.4075151,0.45209798
1101014105,0.70063406,0.6732599
1101014106,0.7157236,0.694246
1101014107,0.6697606,0.5270168
1101015101,0.2172271,0.18025683
1101015102,0.25287923,0.24724796
1101015103,0.21539742,0.2505321
1101015104,0.29847145,0.32274505
1101016101,0.18768074,0.17813902
1101016102,0.17772783,0.16452715
1101016103,0.24070753,0.24646764
1101016104,0.25608388,0.23537222
1101016105,0.26710555,0.29846275
1101017101,0.16878036,0.12547673
1101017102,0.26795933,0.25679407
1101017103,0.12969472,0.0858492
1101017104,0.26372334,0.22751263
1101017105,0.37083352,0.27630842
1101018101,0.08592923,0.07799235
1101018102,0.112836905,0.081303924
1101018103,0.16974962,0.092161275
1101018104,0.22082597,0.25796694
1101018105,0.33386528,0.27634755
1101020101,0.15612541,0.1096542
1101020102,0.18834496,0.19095191
1101020103,0.41063726,0.30761492
1101021101,0.21981783,0.20731692
1101021102,0.23222041,0.23634218
1101021103,0.26748252,0.2621589
1101022101,0.13980639,0.100592725
1101022102,0.15040316,0.12988946
1101022103,0.15225911,0.1631729
1101022104,0.2912178,0.30560756
1101022105,0.26720905,0.28415737
1101023101,0.12306532,0.15453364
1101023102,0.14843845,0.18132477
1101023103,0.1609225,0.15390098
1101023104,0.13380049,0.1033527
1101023105,0.08194631,0.08345651
1101023106,0.19489673,0.20194091
1101023107,0.47363505,0.4301089
1101024101,0.13975744,0.092400976
1101024102,0.15221453,0.09264999
1101024103,0.21025574,0.16268091
1101024104,0.27540046,0.2812524
1101024105,0.36035123,0.24837731
1101024106,0.33771083,0.3069059
1101026101,0.18313037,0.15341865
1101026102,0.22128133,0.23115134
1101026103,0.3740414,0.44852966
1101026104,0.520544,0.56195456
1101028101,0.11943539,0.12866287
1101028102,0.21597603,0.1595096
1101028103,0.20600353,0.22417167
1101028104,0.32549208,0.3289967
1101031101,0.16366665,0.21487334
1101031102,0.20214854,0.16460538
1101031103,0.34060583,0.37460098
1101032101,0.124769926,0.10139408
1101032102,0.12884386,0.10925894
1101032103,0.08349068,0.056737795
1101032104,0.07827346,0.053999394
1101032105,0.12747978,0.12501457
1101032106,0.11000846,0.08141038
1101032107,0.116045415,0.09911245
1101032108,0.23512463,0.20448783
1101032109,0.3406487,0.40988806
1101033101,0.16718301,0.13414761
1101033102,0.26015487,0.27006805
1101034101,0.21030694,0.16808711
1101034102,0.35748073,0.36812103
1101034103,0.44065845,0.39035714
1101035101,0.1960731,0.18761027
1101035102,0.1317997,0.11221044
1101035103,0.4513556,0.48775706
1101036101,0.21908511,0.21697214
1101036102,0.19350645,0.16129023
1101036103,0.21158804,0.18476394
1101036104,0.27370518,0.18997674
1101036105,0.15135895,0.13348483
1101036106,0.20251805,0.14217919
1101036107,0.27059698,0.22236446
1101037101,0.24180652,0.31429902
1101037102,0.39073902,0.45056525
1101037103,0.42506143,0.46247482
1101038101,0.10730595,0.08371269
1101038102,0.17960784,0.17689517
1101038103,0.20961691,0.17892174
1101038104,0.12710507,0.0710567
1101038105,0.15082403,0.1515407
1101038106,0.097481236,0.08922394
1101038107,0.15423444,0.11598957
1101038108,0.20110622,0.20795114
1101039101,0.09820214,0.073134035
1101039102,0.123175055,0.08927244
1101039103,0.17089285,0.16924876
1101039104,0.1760212,0.14760883
1101039105,0.21546683,0.25280166
1101039106,0.2802013,0.28789487
1101039107,0.27876782,0.40088913
1111001101,0.16886376,0.17059368
1111001102,0.12220808,0.058063377
1111001103,0.16600038,0.14422664
1111001104,0.26312977,0.22582704
1111001105,0.286556,0.36009514
1111001106,0.3129708,0.35586455
1111001107,0.26999885,0.3268868
1111001108,0.20939177,0.21691725
1111001109,0.33790332,0.3424021
1111001110,0.30929148,0.35001415
1111001111,0.39244136,0.34402394
1111001112,0.26326218,0.28213292
1111002101,0.0691987,0.046622127
1111002102,0.14588827,0.084921226
1111002103,0.11103738,0.06392548
1111002104,0.16123757,0.14618608
1111002105,0.13065462,0.12520073
1111002106,0.14863995,0.15829785
1111002107,0.11529352,0.11071617
1111002108,0.16020674,0.11450949
1111002109,0.17758478,0.17926124
1111002110,0.3916599,0.27398595
1111002111,0.25173953,0.26748094
1111002112,0.25324324,0.2959868
1111003101,0.10497326,0.05625342
1111003102,0.12970471,0.12649266
1111003103,0.11873848,0.08805081
1111003104,0.11773143,0.066230625
1111003105,0.11112816,0.11975185
1111003106,0.13905066,0.15578748
1111003107,0.07476121,0.044331744
1111003108,0.03961652,0.02849631
1111003109,0.16285491,0.20652503
1111003110,0.2946938,0.26387653
1111003111,0.19693111,0.21885754
1111003112,0.16897722,0.2216898
1111004101,0.16740063,0.15928459
1111004102,0.16388923,0.15527736
1111004103,0.2003426,0.11821171
1111004104,0.15098622,0.13291116
1111004105,0.22981036,0.28214404
1111004106,0.27112728,0.32630378
1111004107,0.17274049,0.1828119
1111004108,0.17404282,0.20305388
1111004109,0.25552413,0.18357006
1111004110,0.22189865,0.3135494
1111005101,0.12058513,0.070256785
1111005102,0.15447062,0.12703785
1111005103,0.14635837,0.10021184
1111005104,0.17404282,0.18596564
1111005105,0.18536156,0.14504243
1111005106,0.22937204,0.26198652
1111005107,0.22509542,0.20996079
1111005108,0.19802018,0.12699653
1111005109,0.25355852,0.25031585
1111005110,0.2664729,0.2262596
1111005111,0.2512097,0.28406626
1111005112,0.074311346,0.0641033
1111007101,0.12502101,0.10949347
1111007102,0.12413299,0.09143005
1111007103,0.14314134,0.110470034
1111007104,0.15586828,0.2056441
1111007105,0.16862112,0.16133589
1111007106,0.106729865,0.10778654
1111007107,0.14306761,0.09630259
1111007108,0.0791761,0.0465626
1111007109,0.060376357,0.04640777
1111007110,0.09208901,0.07005035
1111007111,0.08067341,0.062921554
1111007112,0.10010825,0.07533035
1111007113,0.070006594,0.052405626
1111007114,0.04410511,0.046211556
1111007115,0.07826195,0.055618204
1111007116,0.07909866,0.05781579
1111007117,0.1148019,0.09566103
1111007118,0.0602157,0.06820743
1111007119,0.03392543,0.038180016
1111007120,0.051243484,0.023988012
1111007121,0.054945275,0.016098864
1111007122,0.066898465,0.031046622
1111007123,0.244614,0.2531361
1111007124,0.19012992,0.18527149
1111007125,0.23877683,0.2202793
1111007126,0.21354888,0.1945428
1111007127,0.15694144,0.12764387
1111008101,0.17247634,0.15301372
1111008102,0.117665544,0.085584946
1111008103,0.15875006,0.16036406
1111008104,0.25344005,0.28959626
1111008105,0.22551794,0.24980778
1111008106,0.28263995,0.24590331
1111008107,0.29393423,0.30905208
1111008108,0.4286633,0.43688115
1111008109,0.38257647,0.3764285
1111009101,0.18338995,0.1449643
1111009102,0.24881941,0.21126693
1111009103,0.2003429,0.15893283
1111009104,0.31246623,0.27994463
1111009105,0.20378403,0.20597027
1111009106,0.16722985,0.11885077
1111009107,0.26267108,0.2202793
1111009108,0.35010102,0.3682826
1111009109,0.39238018,0.4109224
1111009110,0.28368753,0.30766302
1111009111,0.2819404,0.30483925
1111010101,0.18677342,0.17770833
1111010102,0.16967487,0.13077132
1111010103,0.28988275,0.2773238
1111010104,0.31821004,0.31066245
1111011101,0.13507828,0.07781842
1111011102,0.08181517,0.056729186
1111011103,0.14175282,0.10839072
1111011104,0.15829302,0.13166451
1111011105,0.11894251,0.11311916
1111011106,0.12277083,0.053115916
1111011107,0.14693017,0.12446614
1111011108,0.12570924,0.12980081
1111011109,0.13699925,0.14522424
1111011110,0.13193132,0.12667976
1111011111,0.10563758,0.11702749
1111011112,0.21502292,0.17511338
1111011113,0.28023186,0.31727508
1111011114,0.23736091,0.24119727
1111011115,0.2692268,0.2112811
1111012101,0.25636747,0.2209523
1111012102,0.14175282,0.112210445
1111012103,0.17251593,0.16857164
1111012104,0.20458016,0.17783986
1111012105,0.21107046,0.20033363
1111012106,0.2638297,0.2978556
1111012107,0.2392046,0.28345555
1111012108,0.21946107,0.26368162
1111013101,0.18679139,0.18754418
1111013102,0.1698122,0.12256064
1111013103,0.22412789,0.19056001
1111013104,0.301729,0.25194114
1111013105,0.3427224,0.36834046
1111013106,0.29488444,0.29412478
1111013107,0.33613214,0.34572342
1111013108,0.3252243,0.2834363
1111014101,0.16224058,0.09846914
1111014102,0.21824047,0.184392
1111014103,0.14705777,0.10228133
1111014104,0.15139282,0.13842121
1111014105,0.12297281,0.10938857
1111014106,0.15201005,0.18534149
1111014107,0.18695034,0.20561598
1111014108,0.3974338,0.3782681
1111014109,0.311137,0.2593331
1111014110,0.33507898,0.34232503
1111014111,0.2537468,0.2112374
1111014112,0.24391131,0.25672463
1111014113,0.38901544,0.33911702
1111014114,0.2468153,0.25446573
1111015101,0.077321514,0.061134852
1111015102,0.07838105,0.061134852
