muni,bias_gb_census, bias_gb_gis,bias_gb_all,bias_gb_psu,bias_bart_census,bias_bart_gis,bias_bart_all,bias_bart_psu,bias_rf_census,bias_rf_gis,bias_rf_all,bias_rf_psu,bias_lasso_census,bias_lasso_gis,bias_lasso_all,bias_lasso_psu,bias_ols_census,bias_ols_gis,bias_ols_all,bias_ols_psu,bias_gb_hhid_demo,bias_gb_psu_wc,bias_gb_gis_ntl,bias_gb_all_ntl,bias_eb,bias_uc
1121022,-0.0033954011948094664,-0.0614434640348096,-0.023242091974809476,-0.014081607496277904,0.0027700268144268403,-0.06598083537145871,-0.005687824314497103,-0.017264951134009998,-0.020421823623614554,-0.03240161416727977,-0.0273056878323506,-0.03103149503711844,-0.04954503196822785,-0.1314165121875417,-0.05514441236282458,-0.0655529050377896,-0.36768813270829775,-0.10684920944592075,-0.02733126097800309,-0.3028347163511796,-0.06663744713571712,-0.001796235670720181,-0.028044136474809744,-0.02119319093480948,-0.02408653651754139,-0.050024551984854046
1121023,0.05755910760438737,-0.023205521215613034,0.04492524170438705,0.0447283419948602,0.060495522681427216,-0.02371798393138247,0.05904138938850223,0.05217078867081398,0.03696498090671052,-0.012021442343490674,0.030115178242572094,0.030954919586139495,0.016914113367563377,-0.12763072282665783,0.019662794168744557,0.01193827237032602,-0.22151493937869346,0.01216283136638685,0.10207235058275327,-0.1937932046246366,0.02451406959152791,0.05491109318534104,-0.017330019147612508,0.04103591142438723,0.022978958098356088,-0.03847083997887603
1121024,0.01325506415972666,-0.09641929244027314,-0.006656175800273001,0.034910537757472104,0.025804504792158012,-0.11739869549995413,-0.0006983533972654277,0.0401683175189913,0.003572336207390836,-0.09484839679475587,-0.008281442296718344,0.01581422684887157,0.03484809190021987,-0.21253126935235528,0.017086105584144695,0.05753419982261321,-0.21140795286252628,-0.12620102411737888,0.017908670551913364,-0.09153459643891632,0.1273371298405458,0.03736622045835736,-0.08959583580027308,-0.005349759940273646,0.008952164759044536,-0.05897384971136489
1121025,-0.03363457136378689,-0.24776570976378737,-0.05524332932378717,-0.042667155991610084,-0.021832794001634626,-0.28355538621779636,-0.048530375523086366,-0.026863573837124566,-0.053095227180734894,-0.24282083906781682,-0.06432612425304818,-0.06067712132795444,-0.1006587388556841,-0.30997151345119034,-0.10366623654133866,-0.09712181885602778,-0.3560399577129182,-0.261090699880631,-0.057272531541004534,-0.31774164743732225,0.051925235646957724,-0.03273983696320104,-0.23108979746378727,-0.05347621436378791,-0.055526377313188276,-0.11683596407552249
1121027,-0.026502566576958764,-0.14292257559695842,-0.049602222816958697,-0.018690755914699875,-0.009808232309098497,-0.173682650470981,-0.0406080151453555,-0.01721692964408078,-0.03388547928452934,-0.13056253740632467,-0.04492960230986465,-0.03403493270424701,-0.04016255275303432,-0.1677265259065631,-0.05383833042469882,-0.04402957564445831,-0.3822040734285264,-0.1569371433584311,-0.004659912471283001,-0.26765712953447485,-0.1280564140299239,-0.020408884566790186,-0.06304363331695861,-0.04843552859695893,-0.03946961615374312,-0.0747388179517584
1121028,0.021727183211416923,-0.10730386922858276,0.013487982651416874,0.03923549516090674,0.015385633853919445,-0.0638956479229813,0.02163438157731412,0.04414624367577247,0.02032599810110386,-0.1124218345645126,0.00709144828934738,0.034203975468799996,-0.023830725491170213,-0.1420793893766864,-0.031537928040334395,-0.02343119817337519,-0.3251260456974524,-0.050300279992239294,0.022587677135083806,-0.3297381190912205,0.10451497390606146,0.044899242033784814,-0.11083964092858262,0.011839829831416682,0.029118596529173375,-0.025110095553471184
1121029,-0.03030921817973653,0.09965188843226322,-0.022642692189736746,-0.003129183181707962,-0.024458889926462918,0.10825859544041574,-0.004331034116573873,-0.004601455167735691,-0.01749962782001241,0.07933920249155188,-0.017035574686095845,-0.000492020226983525,-0.030963377371704598,0.17422854269660312,-0.01400603638020087,-0.015453294392620803,-0.14494297103928944,0.11964417717149897,-0.00468223398003903,-0.24588564647778965,-0.13597658847642913,-0.025082475074576505,0.03531355602626346,-0.01608868564573679,0.022124767692119348,-0.02884628558141412
1121030,0.016508790131150586,-0.08906928944884995,0.004079892471150426,-0.01195158778103067,0.019044383349415384,-0.10986546815511278,0.0036639180475974698,-0.004507609445298932,0.004064262535707963,-0.08659034674534721,-0.009091923993368667,-0.025989028640928613,-0.052134083430196654,-0.20732343880343088,-0.047164505877683616,-0.05711317013339001,-0.21172302768685033,-0.1757559736674852,-0.014849295817024988,-0.26836558382173514,-0.08980208404277057,0.0023392273386388385,-0.09021148814884983,-0.00041553622884910046,-0.027840498902076433,-0.07011834366591939
1121032,-0.029255881279616758,-0.12095283537961671,-0.034866964139617096,-0.03585363648116313,-0.056767789982474115,-0.10843578734994669,-0.04093856730373813,-0.044195958053672046,-0.03340216992369893,-0.10743314448506314,-0.032041186684139134,-0.044310190412303,-0.1030225835035577,-0.18240087970458663,-0.10266981806949027,-0.10475946664297381,-0.3416771151148953,-0.12670834217180393,-0.09754387013301297,-0.3516930417382145,0.015028878098645504,-0.038376562964351324,-0.1515348921276169,-0.03444614699961701,-0.029981303355103593,-0.07208759522368201
1121033,-0.06925825077308312,-0.1118269912130831,-0.0759161901330831,-0.0962619330085206,-0.061119878497359004,-0.10748367521949775,-0.06281133505788411,-0.0920818922074802,-0.08079021884993165,-0.11095478344910353,-0.07927786000887838,-0.10677157586421926,-0.11481233213152403,-0.1318284014259546,-0.11260201372697126,-0.11366922149262215,-0.39660813030899,-0.10079427148669201,-0.07475294178589476,-0.3256741152004741,-0.20069996244836638,-0.08611938940097713,-0.08208651855308302,-0.07554980211308299,-0.0649081053993359,-0.08972689452569466
1121034,-0.033210862584951706,-0.050327049684951775,-0.0338601539649514,-0.07072918417134944,-0.043216939261391474,-0.056564017785319776,-0.023265524229125256,-0.07085400448331008,-0.03968574031907729,-0.05065084760577726,-0.03410781766418669,-0.07548385358794696,-0.0751690954969581,-0.097873945260675,-0.07903450631004444,-0.08103216855918649,-0.3636603854457737,-0.030754496341162174,-0.03479449695250192,-0.38131753292636106,-0.18855265473745952,-0.05230542194057358,-0.05053689974495168,-0.04048705846495154,-0.053388847158581484,-0.08216826634784229
1121035,-0.023534715508730042,-0.0015204116987299066,-0.030569367302729716,-0.017332670333720768,-0.02123440913941685,-0.009974068818814796,-0.019407049708875412,-0.025265229516264004,-0.014387140067485982,-0.00520041535995347,-0.02423511041896187,-0.012758547583890778,-0.026283212191708316,0.06585464984852324,-0.020505603479263668,-0.026270856475538396,-0.177789662984846,1.7566014249681405e-05,0.006949999292710396,-0.28597820860623663,-0.1602121176331641,-0.03116124439220977,-0.023167421314729986,-0.031156568060729806,0.013014146873058052,-0.03194380303984508
1121036,0.05779167823817555,-0.045070574101824634,0.06849188205817536,0.03573328678007409,0.040627170668536494,-0.04503571742986512,0.05057501077313281,0.02239728579848438,0.05152777225417571,-0.062420655310651774,0.061763177324372975,0.03243079454511677,-0.02582687040832088,-0.07376674924462467,-0.017145463173626252,-0.012074742622394885,-0.2108943258129828,-0.032005814618098705,0.002570737824168279,-0.17673006668527277,0.050610414160509154,0.05052225946467426,-0.03428500552182495,0.0722609188581757,-0.007826471847845823,-0.06723305025292575
1121037,-0.1907123914415091,-0.19369367176150926,-0.20058959948150917,-0.20147292621883578,-0.17870145802864518,-0.15325599419202246,-0.16849217370762976,-0.19865793754082944,-0.2015458739159573,-0.20053739665056242,-0.1966869561490837,-0.2189457843320452,-0.18723942206674038,-0.27894877556961434,-0.19241736589102004,-0.17364126129552027,-0.5007333166464951,-0.16321195692215312,-0.17078839652131184,-0.44783550135151834,-0.2519879931389366,-0.20296442208509397,-0.17723731290150974,-0.1941979627615093,-0.16868048025388271,-0.19228008601162583
1121038,-0.004255762112656825,0.15738093727334337,-0.00260689205665679,0.0013681625695543959,-0.006167765167111816,0.15508318365978438,-0.0029412896882901884,0.0035889508300591677,-0.002290956882391365,0.1394234339947962,0.0061252190318526745,0.004293871084932371,-0.01951793880858524,0.22373822587889639,-0.014408124571637579,-0.0029946092138651847,-0.20203999754317836,0.21176368506870483,-0.005727123704132225,-0.19613635852171407,-0.11856372171232404,-0.014885098562562801,0.1024583509093431,0.0058169222553432764,0.028142882346670377,0.007505710060147976
1121039,-0.0358141084327388,0.009317594597260836,-0.03485174604273916,-0.0277193149735957,-0.026958761246183294,0.0012035179233572668,-0.03283670769030195,-0.014445729693807696,-0.03667784767786619,-0.0010902617095147615,-0.04106646518392176,-0.03489619158743751,-0.057959268884644144,-0.009550885453252556,-0.05875663262400238,-0.04974474457053568,-0.3350177194108916,0.016074116496267887,-0.00538611803864486,-0.3231427469151038,-0.14784299704647919,-0.02275643347815509,0.013602697837261202,-0.028838833582739087,-0.01831878040036827,-0.047613237919387756
1121040,0.0027211628993698,-0.008859559560630226,0.007229358619369741,-0.03017775789285715,0.009133303727164421,0.015289032200505148,0.024784294393145334,-0.02955001534176177,-0.007507406915034431,-0.00632505617464435,-0.0033416112491755356,-0.043313400205380326,-0.06319301815875111,-0.07505321202526855,-0.04990841850268085,-0.07264410793440235,-0.3613960495052612,0.06104836938320379,0.0016771040560080164,-0.3692617299322932,0.027174654229656037,-0.010384614057079689,-0.045384410420630406,0.005547697099369309,-0.033628273581518445,-0.06020851722424413
1121041,-0.02862953852789374,-0.12326120458789402,-0.012211011187894472,0.005804371424509069,-0.037403600739445375,-0.15279684608604427,-0.01633124665662611,0.0029818985541106846,-0.018190224385255083,-0.1100816849026619,-0.004311820466386118,0.004376897639361332,0.02648732039239865,-0.22807027336540664,0.023623950280904804,0.05494993415434679,-0.1997392007085676,-0.16009834719531818,0.03723877031320111,-0.08180417839536624,0.1503435750715254,-0.004141402900857294,-0.08953982560789397,-0.011068165347894454,0.012681373234809144,-0.08081038415106014
1121042,0.054694602357847066,-0.12006123878215302,0.03214263297784692,0.07290674006106057,0.047962063996764503,-0.15404287106973402,0.028921644527932666,0.07508354299873621,0.048364100539357024,-0.12208419346467081,0.011370211948887321,0.05647539764084897,0.02569020089252705,-0.24302736382783607,0.016802507565061964,0.023696404647269298,-0.4053181375425833,-0.1995649661140137,0.06985746513211577,-0.3523315535968312,0.1422167138810193,0.07310935719468659,-0.10507564468215291,0.028711570337847325,0.029362005653674715,-0.01567864017910324
1121044,-0.021124529689825977,0.07621642756217395,-0.02011624420982594,-0.02626648959036576,-0.008140865924333995,0.025846161339479257,-0.010618240413266034,-0.025104005442360244,-0.018525027270411665,0.06731747905298247,-0.020522900977085812,-0.029177004788988326,-0.037957783995519856,0.03122419408599847,-0.03870087131360561,-0.04690930431079293,-0.25664013123744206,0.05316935563122449,0.009604798043509943,-0.3061787177802794,-0.13957815523543354,-0.022216322526787513,0.061942805510174226,-0.011266035289825782,-0.04041505046054954,-0.07548858300765278
1121045,-0.07804125380721294,-0.13642477368721329,-0.08982258760721312,-0.07530176940993516,-0.07106054766580433,-0.15472378881842008,-0.06444732184806429,-0.0682696552101576,-0.08983613717517874,-0.13291285175022433,-0.1008928753734959,-0.08697031527216709,-0.117704660711485,-0.22844211928684893,-0.12480789035935402,-0.11845496861495658,-0.3818932734396725,-0.1639097478830649,-0.09694937523851954,-0.4104650816831864,-0.048215662441396245,-0.06954231925139781,-0.1559501066412134,-0.09175737534721273,-0.06148016675603958,-0.07732226434124095
1121046,0.029049812459625013,-0.06318357772037564,0.033038241139625335,0.040186769242763154,0.016629728608740957,-0.08517980278155851,0.029165540092149778,0.038987769893896795,0.023473738535132738,-0.06980624453110773,0.024047229323329422,0.035569200567699966,-0.0002968301793156436,-0.07554495536107703,0.002674179000212329,0.01838194352796929,-0.22440950321649458,-0.03226209398970126,0.03687176155280636,-0.2115175308012008,0.027827240090848915,0.05028480548902753,-0.07068817740037531,0.029624149419624823,0.015304775209806394,-0.04964072387618944
1121048,0.0038456790625130133,0.10653281842251291,0.004889260882512569,0.0029243632680774345,-0.005376979543071592,0.09756072095115262,-0.010587380836664717,-0.0003614406809382409,-0.0007949437431229445,0.0854702006857104,0.006952510030224263,-0.0005834281858831669,-0.03656029072720582,0.1301878325111744,-0.026205362441984764,-0.03344183347320326,-0.2936759983724179,0.11032471359464127,-0.027519157298020486,-0.2297291900412854,-0.1425744978981784,0.004398775665102411,0.11810225793251242,0.015585620782512993,0.01662983713347603,-0.004334007537108846
1121049,0.021140443292674227,-0.02629247216732622,0.011943019672673916,-0.007935665875055287,0.015836893782139705,-0.018562835418909573,0.02140837595608297,-0.010158480731105313,0.013223360806001061,-0.03234904429766822,0.009430042346163625,-0.012477502127565265,-0.009294386044135905,-0.0521991692965626,-0.013448211157812251,-0.02613252314407377,-0.3578961308062269,-0.0001290023401378515,0.01256669953782108,-0.29970286118211414,-0.13222786621355767,0.009443695196310664,-0.035665169917326045,0.007666310772674156,-0.008235792206192855,-0.033996458498223546
1121050,-0.021639796738858297,-0.02567720574885829,-0.028818418058858347,-0.013964251511479092,-0.01699898414903822,-0.05006345012110508,-0.025260455225651957,-0.013319909225664589,-0.0321124036451613,-0.02971157331169788,-0.03588159957123335,-0.024456888665182502,-0.03348433456212491,-0.06972748113827365,-0.03308609037450058,-0.031401257807440325,-0.21490232622806546,-0.10710724785076983,-0.005473289159437955,-0.2779094677188889,-0.18850612433556738,-0.022212153975444848,-0.051777564823858396,-0.03246717957885814,0.008200295429960534,-0.027122690108091773
1121051,0.04600923338868573,0.015335951228685363,0.038293525268685125,0.06362841694174742,0.04817292484394331,-0.003726406353978584,0.048157211123457,0.06553185611708906,0.037335159934901496,0.015817656937172797,0.03348603348587609,0.05563919573723136,0.0001176809077197416,-0.10338991534475406,-0.009521458817861483,-0.0002432527234479953,-0.20335778828253862,-0.030994111663435964,0.028368680240758504,-0.23685153259989372,0.1216189069423928,0.06188891769567084,0.018991425928685413,0.04704337704868494,0.046902673531367324,0.035056853745583795
1121052,-0.020867435313221216,-0.17968298485322148,-0.013672797213221788,-0.007201053278721337,-0.036840194172969465,-0.2096226801737744,-0.03756919309337792,-0.0007387181502221951,-0.020285888098393157,-0.17740860613152465,-0.015038149342537332,-0.012148636788962053,-0.03311595311025384,-0.219431169572895,-0.03946413052368836,-0.02505308264316486,-0.22263803933264437,-0.18950630249508954,-0.002531179730404287,-0.1962397321203403,0.06363201694658827,-0.010900525426762564,-0.19741715799322135,-0.018694138305221153,-0.025447795195155776,-0.08998114090773743
1121053,-0.028204384827357543,-0.11385237052735736,-0.04404940206735747,-0.04123958500996211,-0.01889484852558848,-0.1265832864812756,-0.030267561822584887,-0.03283956232130636,-0.02994066239870735,-0.10484440698159847,-0.05034428915526301,-0.052330370411342364,-0.07144680122014407,-0.1929239569757603,-0.07414431582602338,-0.0803457840560346,-0.34361946828298867,-0.16606329319280522,-0.03464807229823669,-0.36433705141942113,-0.1133408922484066,-0.03292001863878008,-0.09733264524735741,-0.046405119247357185,-0.040692376853025056,-0.09237606634668191
1121054,-0.028218102863743044,-0.13396917610374331,-0.03748866612374335,-0.0729493754448986,-0.02416551199275252,-0.13423764922913095,-0.023581448891892287,-0.05426572608153968,-0.04401237332758379,-0.12575508330728957,-0.04987721379758858,-0.08437882825001347,-0.10000902330016387,-0.21916980865176838,-0.1051339352827812,-0.10581458133270266,-0.36470861383808323,-0.17191010520940714,-0.07294776545940512,-0.31463891706243063,-0.044324298160696385,-0.05072878837653794,-0.10208698510374331,-0.03861312686374263,-0.0404457773672184,-0.09356634407575075
1121055,-0.04407213095855672,0.05852642524144319,-0.04268244209855673,-0.04294378023662149,-0.04638230825300743,0.07904316382136001,-0.036474142423323114,-0.0543939559756797,-0.040330349106947244,0.06034269172815787,-0.037547743355516194,-0.04246210125377048,-0.05593333051030705,0.05228884149795365,-0.05978971938763164,-0.03620996769011134,-0.3620541709138263,0.1558959724813755,-0.018457156272855574,-0.32000872487899623,-0.18151637113402072,-0.045898287764222584,0.00293012736144338,-0.04440513323855674,-0.00936209948096075,-0.044179589247098194
1121056,-0.06163836117906185,-0.2221013487390619,-0.07968810745906252,-0.05162773155723577,-0.04552311696558897,-0.239039645093726,-0.07890304218680555,-0.04284190964898016,-0.055127502486769675,-0.21051564887666313,-0.08055860681574245,-0.06170503806048577,-0.13337283554123497,-0.2828629090109024,-0.1435407970752336,-0.1214408663746398,-0.38791056947646596,-0.1763883885498151,-0.0855965497457748,-0.3137822364325013,0.030673909107369335,-0.03357317075911892,-0.18967655233906205,-0.08035702095906228,-0.08209879700094462,-0.15171044732257724
1121057,0.0972791456328708,0.09965981531287052,0.10146962629287079,0.07410780032794037,0.09024768862538232,0.11701163508745835,0.10117067406824562,0.06464482806760474,0.07245048869519358,0.09042378076942595,0.08228745163416909,0.0682098842432354,0.06949337567081237,0.20012077075266674,0.09622467285789091,0.06852335661917316,-0.23295744399149287,0.09599597593791367,0.10386934511719151,-0.18297348414915804,-0.0840566306081111,0.08065236748746049,0.11542196770087079,0.0999356264528706,0.028714084333638312,0.0061029642752691874
1121058,-0.018559941744017316,-0.05139316808401723,-0.018494777504017734,-0.05849049686339086,-0.016945365875857155,-0.032703046695330695,-0.0015891248344061526,-0.05916149979897456,-0.03133256853963545,-0.05744294691043034,-0.028254086933663658,-0.06430517157073362,-0.07292991745093441,-0.09970933696864198,-0.07510621415339874,-0.07588463134246676,-0.26707810041639474,-0.0017239224175467638,-0.018103995947754914,-0.3405079094072855,-0.11991518908865434,-0.03914878739213523,-0.03648304770401728,-0.017122815804017144,-0.023954266381348135,-0.07456513816502411
1121059,-0.014581331151234167,-0.09931274855123401,-0.03140320221123388,-0.028722620196957482,-0.01933111829626194,-0.12212463082239228,-0.02667448964428576,-0.0331068226238202,-0.022019301534476177,-0.09064349152796852,-0.03199531044912096,-0.03565340675065093,-0.0315545115555394,-0.14680169230574017,-0.04226660717560071,-0.03713811833541536,-0.36180937333396224,-0.09036912350653448,0.009910648352916385,-0.3257070034185372,-0.12579438302198503,-0.01653307133435633,-0.053871582591234035,-0.030010371351234078,-0.025228516991832293,-0.0529310560203021
1121060,-0.08425598898343789,-0.1781991400634379,-0.09688912726343785,-0.10764948519191231,-0.09353979667879825,-0.1727872083395745,-0.1018076668141869,-0.09651040725231053,-0.09154281584097612,-0.1787481079739262,-0.10251639502063731,-0.11964086384838829,-0.1844048774958258,-0.2095753491392921,-0.19627419610546398,-0.19098480279836677,-0.4725200690027341,-0.16223782402951886,-0.17419334279122817,-0.4393469942607653,-0.14798010160880587,-0.08407891516418964,-0.12226903492343766,-0.09093689856343806,-0.10730050821951591,-0.1408138019219041
1121061,-0.004601211437291031,-0.02771178480929115,-0.00784322029729112,0.00891309106177618,-0.0029235782996092086,-0.001966278947397926,0.015232429195969233,0.002398860511797496,-0.0004642305285715298,-0.03990354451846642,-0.01702737574448404,0.008958434799938075,-0.018093907134847653,0.011670213299419974,-0.018614788269749438,-0.006842177321518317,-0.2169326737636353,0.07540674827094479,0.026805366956998644,-0.21221244091213642,-0.11248981198936897,0.007777551539941363,-0.012624616997291283,-0.004902548869290924,-0.005147754599165637,-0.059545313599635843
1121062,0.0004994199601459082,-0.08131093765985392,0.013180493060146348,-0.021412919687368914,0.0030461509632181416,-0.1317666919438783,-0.006103889037055721,-0.004610434986589529,0.008158412336706222,-0.07866995390647719,0.0132206946543314,-0.023781195289410695,-0.033117207353308475,-0.15595106755746568,-0.03615330484656731,-0.032113052376956164,-0.3624071474351272,-0.13445892817961497,0.012730864407317521,-0.30432536748007055,0.05142836275106577,-0.008050359937031959,-0.06458266725985384,0.010886071100145833,-0.022793903375582885,-0.06382517347481917
1121064,-0.028625275138254358,-0.02045903375825442,-0.030401428338254155,-0.05966436682513282,-0.039400811174360784,-0.021351949924923508,-0.03618400109662062,-0.06716567776524318,-0.050189248706235035,-0.018407661544904086,-0.038308829167093605,-0.07618019577419521,-0.05595395132651554,-0.112255776874082,-0.06600632761555913,-0.07390210261034214,-0.22014211696607525,-0.05927644269477228,-0.017881056775840176,-0.2427370976744305,-0.23530168453292505,-0.04588441745666222,0.014703183221745686,-0.027044588258254176,-0.062439458992914296,-0.09094872878398746
1121065,-0.10506799738503608,-0.19869666144503573,-0.131279311925036,-0.12437907514120689,-0.08778757776320678,-0.2176770137706871,-0.11592850449535436,-0.10938839819149032,-0.13164404046499117,-0.2038346951716058,-0.14325900130315622,-0.13905791944686846,-0.15290913536669276,-0.2908089732418337,-0.1601016799154663,-0.1736411749366265,-0.4624872195341585,-0.22607363987345808,-0.14265012179823833,-0.39744974164245983,-0.1282690847743565,-0.10988623439800621,-0.16688510398503587,-0.13101162212503603,-0.1092423621546186,-0.13749968786328098
1121066,-0.016373783057196944,-0.0562188231771974,-0.020831380517197018,-0.024592891342005152,-0.011150642694923885,-0.05842735641849328,-0.012481529863061946,-0.013613308783887501,-0.020604465178034936,-0.05104885990928809,-0.023242335925844404,-0.03659687975177567,-0.05142332928423121,-0.08643494414279268,-0.05211808795187256,-0.052010224916508974,-0.25613100249129933,-0.057589464239085564,-0.044569479146419344,-0.2981788416894082,-0.1229327339861937,-0.02566675626355458,-0.103254922777197,-0.018870474997197018,0.002634750204553711,-0.048785516192196156
1121067,-0.010758890532648557,-0.0565605166726485,-0.014958070492648523,-0.022063569546064976,0.005987115960732481,-0.06279744882272048,0.007629481673632643,-0.020028449776735735,-0.022436006828886523,-0.05958601882659942,-0.033205750490374275,-0.038292783589567614,-0.03186126724346694,-0.10423011544717845,-0.03261763371509008,-0.05051819526351947,-0.22455432222241162,-0.08641473897383786,0.007418890467339456,-0.3218477438127634,-0.18251201157742394,-0.014839021208076564,-0.052248238152648174,-0.011577257872648183,-0.018952428255957783,-0.061380243203217104
1121068,0.06301146485192174,0.03358257208792209,0.04903165477192231,0.047911552969883,0.06049421740552649,0.010516969001121701,0.030477001294457268,0.05125669673232483,0.050988152592078256,0.023538014662312062,0.037418694328361896,0.03996361300040205,0.032736079010484004,0.09862288536169692,0.025994944340534953,0.009177631059065383,-0.19206236783167566,0.019887163643737993,0.0020040175346585087,-0.15006840006144945,-0.11648874695863756,0.06191434677363042,0.04353263409192212,0.04434041462592206,0.05098204983124742,0.03291911193303531
1121069,0.021693096210201213,-0.20236843790979914,-0.006893173849799039,0.0030742878515360728,0.04378902484852254,-0.23926719707649896,-0.005657712004853321,0.03321205066146404,0.006668492119715763,-0.20376005193279972,-0.024108897956799824,-0.023506797216946707,0.01912158133133668,-0.3262302789482982,-0.001507890845691695,-0.01573727852724327,-0.3876438981343455,-0.23627298560483256,0.023676729381063133,-0.38880742004704144,0.18237963376507393,0.01298236417705223,-0.15596118388979918,-0.00948318118979874,0.04013495964056347,0.040550227613013703
1121070,-0.17489112609246749,-0.21450622321246754,-0.1821407033124675,-0.1956083685968849,-0.15950234162270777,-0.21713076109869017,-0.15805625958148034,-0.1867172067663309,-0.18632644268449844,-0.21161554064125138,-0.18358605327049826,-0.20887409473482554,-0.20623124103520396,-0.2632354373960775,-0.20033008208985398,-0.21490847377623928,-0.5868040672120912,-0.24929677277150142,-0.14619844376521512,-0.5107842904990536,-0.292022727272727,-0.18563878926261101,-0.22508232005246742,-0.1875453881324674,-0.13015741081535817,-0.14949094150960446
1121071,-0.09390815946426978,-0.19169702204426986,-0.07202219762426887,-0.09325054723038717,-0.11982556968605773,-0.2333321029272336,-0.10018652480180668,-0.10823234358060252,-0.06793506338190447,-0.191143897645506,-0.056449394568166444,-0.0724800778250998,-0.12301181029135466,-0.3046545642830145,-0.1381608458282132,-0.12456989182165623,-0.4971609606755809,-0.30323702600645197,-0.09982703631703282,-0.37514198061498444,0.051250561797752336,-0.06855380502378172,-0.18117735388427003,-0.07421579626426966,-0.045190203941660005,-0.1081350157354027
1121072,0.02173885927584107,-0.11269658036415842,0.01957428485584123,0.016391541682389543,0.0036301975286612276,-0.1251428381899905,-0.012959950790713326,0.007865678340347348,0.03506755977849774,-0.10927719214187026,0.030555063741630528,0.018130177897066502,0.02222681136777649,-0.2804781054310204,0.0020881756116516437,0.041210745592849096,-0.24591167367805672,-0.13336181521432788,0.051703659175729944,-0.16643270820667627,0.12778827977315654,0.025143124530491168,-0.06476302710415904,0.01626199563584152,-0.03609734601667151,-0.13720656347158364
1121073,0.0030484839810455133,-0.047544220278953664,-0.010954697018953963,-0.013178400293176962,-0.006684442278366731,-0.05371744211224372,-0.004146224338223037,-0.010848726923221808,-0.01330434398424818,-0.02072761295599823,-0.010698430977152507,-0.027320632366924946,-0.028231467829337498,-0.09949110368426395,-0.03413376701793158,-0.01949492165138117,-0.3403200799418781,-0.04144078396954459,-0.010503397098155898,-0.22676657851665527,-0.03068409992995519,0.0007826259662422896,-0.014630042998954373,-0.008635276398954228,0.01107620144755674,-0.01668113012809772
1121074,-0.05206599274996171,-0.30378185346996145,-0.0697120352099615,-0.08116069142368088,-0.07870209018482388,-0.3084437788984596,-0.10942203439844023,-0.08123046074131601,-0.049598431687986944,-0.29468811896586,-0.07687747991457294,-0.08668343826397074,-0.15500111501827707,-0.3933684686369659,-0.16501303817751978,-0.1650531104231382,-0.5470012211721426,-0.2949631797033753,-0.1320633903099543,-0.521213731145219,0.06654189085319029,-0.05445636699428302,-0.2702748439499615,-0.07219431790996178,-0.11070132954558358,-0.15908290523989127
1121075,0.011755044462881503,0.015517376922881854,0.0037798032428815187,-0.0021281691922175883,0.011991607855190767,-0.011104414162747267,0.008560813978709558,-0.006006110694761313,0.010813173666246567,0.013829991791234786,-0.0017533420438431424,-0.0008482783062944699,-0.009557947915741216,0.005744641585380794,-0.013079205664789373,-0.01898188757473937,-0.2207724221597555,0.024385164589583452,0.013782921088982769,-0.30241407328063,-0.12461603974449961,0.01526496304478292,-0.022322011437118566,0.00370739274288151,0.04117247323873016,0.012695028375364927
1121076,-0.06054092952911749,-0.30822019120911814,-0.07567601392911805,-0.05185936265514701,-0.0907579593973522,-0.37991240836675416,-0.12531537544716032,-0.08708954710652728,-0.023833940396249642,-0.29614965956346034,-0.05009438001460942,-0.02455684746803377,-0.00037441599490450894,-0.38957859515200705,-0.011034608538775581,0.011768909175714826,-0.2655992495565752,-0.3567261416449334,-0.06587548321758308,-0.07784581144904312,0.13244376300515115,-0.04195022680793059,-0.25072505360911856,-0.08639600790911839,-0.007367948478728067,-0.07468446367388241
1121077,0.055330813655027844,-0.01569317932497194,0.05688520641502798,0.043328732349284194,0.05272639795492373,-0.027612061463076654,0.04202222406715023,0.044281314735580224,0.04670674037146444,-0.027825398569204074,0.03962372730707403,0.0383177169627803,0.022597195832588457,-0.07670888573194495,0.021392989659638484,0.019065910425274057,-0.1871921358298061,-0.05713035762589819,0.07298996535614088,-0.19013604220264552,-0.011832920223997068,0.05676187050118486,-0.018575725672971777,0.05470418583502812,0.01846675884889555,-0.04843380149916629
1121079,0.028165506737915846,-0.21162230786208525,0.0013950838179149772,0.049603511948131174,0.007813414379684525,-0.23774422142941343,-0.038304854605966554,0.035184594540829006,0.04703429332901199,-0.1996742639796225,0.01682204074557747,0.05248615256084499,0.05560319159825777,-0.34107251990158194,0.0423887069504133,0.07380130072015012,-0.21780640198983675,-0.240785222296571,0.05215111431789199,-0.13276044396517017,0.21440031834460826,0.05900733847832529,-0.16830646672208482,-0.002751965362084885,0.025541273435461333,-0.027213601243336598
1121080,-0.003949738082087928,-0.1331526870020886,-0.022517133902088537,-0.021035196750837537,-0.0003825109153561823,-0.12086513317410619,-0.013669891513720056,-0.016978515064192568,-0.015312462976327712,-0.12866707716897152,-0.036912754232270195,-0.029527180677250908,-0.07351775951850908,-0.2363546227837154,-0.07427323004367686,-0.08272699543515144,-0.2862141711474069,-0.12882847040107054,-0.007856779972687689,-0.305640070780467,0.000728990551964348,0.00036844499366950334,-0.1091852574020879,-0.01989353490208834,-0.04911779601262606,-0.0957853506533429
