HID,HID_hhsize,HID_age_hh,HID_male_hh,HID_piped_water,HID_no_piped_water,HID_no_sewage,HID_sewage_pub,HID_sewage_priv,HID_electricity,HID_telephone,HID_cellphone,HID_internet,HID_automobile,HID_computer,HID_washmachine,HID_fridge,HID_television,HID_share_under15,HID_share_elderly,HID_share_adult,HID_max_tertiary,HID_max_secondary,HID_share_female,mun_code,mun_hhsize,mun_age_hh,mun_male_hh,mun_piped_water,mun_no_piped_water,mun_no_sewage,mun_sewage_pub,mun_sewage_priv,mun_electricity,mun_telephone,mun_cellphone,mun_internet,mun_automobile,mun_computer,mun_washmachine,mun_fridge,mun_television,mun_share_under15,mun_share_elderly,mun_share_adult,mun_max_tertiary,mun_max_secondary,mun_share_female
1121021123,4.540268456375839,48.49328859060402,.738255033557047,.9228187919463087,.0771812080536913,.1812080536912752,.4161073825503356,.5824915824915825,.9664429530201343,.1208053691275168,.6711409395973155,.023489932885906,0,.0503355704697987,.2281879194630873,.697986577181208,.7684563758389261,.2778342978266262,.0883816600895968,.6333645909224581,.087248322147651,.714765100671141,.4993937338058581,565,3.926390493480772,47.53037306041598,.6887275127908896,.8269770513455506,.1726927521875516,.1499091959716031,.4120851906884596,.5868917576961271,.9848109625227011,.209179461779759,.745418524021793,.1446260525012383,0,.141654284299158,.4276044246326564,.7982499587254417,.8834406471850751,.245625030313915,.0832073006715627,.6708059590269894,.2129064202013534,.6634758210925895,.5005871482829211
1121021124,4.275641025641026,46.97435897435897,.75,.9230769230769231,.0769230769230769,.3974358974358974,.0256410256410256,.9743589743589743,.9807692307692307,.1474358974358974,.3653846153846154,0,0,.0192307692307692,.0448717948717949,.6474358974358975,.7564102564102564,.2636574119902574,.0942027885466814,.6421398107822125,.0512820512820513,.6858974358974359,.4980845615649835,565,3.926390493480772,47.53037306041598,.6887275127908896,.8269770513455506,.1726927521875516,.1499091959716031,.4120851906884596,.5868917576961271,.9848109625227011,.209179461779759,.745418524021793,.1446260525012383,0,.141654284299158,.4276044246326564,.7982499587254417,.8834406471850751,.245625030313915,.0832073006715627,.6708059590269894,.2129064202013534,.6634758210925895,.5005871482829211
1121021125,4.428571428571429,45.09920634920635,.7420634920634921,.7738095238095238,.2261904761904762,.3650793650793651,.0079365079365079,.9920634920634921,.9761904761904762,.0793650793650794,.6111111111111112,.0079365079365079,0,.0277777777777778,.2142857142857143,.6944444444444444,.8531746031746031,.280964984070687,.0681925555838952,.6508424738569866,.0793650793650794,.75,.4824074138961141,565,3.926390493480772,47.53037306041598,.6887275127908896,.8269770513455506,.1726927521875516,.1499091959716031,.4120851906884596,.5868917576961271,.9848109625227011,.209179461779759,.745418524021793,.1446260525012383,0,.141654284299158,.4276044246326564,.7982499587254417,.8834406471850751,.245625030313915,.0832073006715627,.6708059590269894,.2129064202013534,.6634758210925895,.5005871482829211
1121021126,3.985436893203883,46.06067961165049,.7063106796116505,.5703883495145631,.4296116504854369,.4199029126213592,.0072815533980583,.9926470588235294,.9733009708737864,.0825242718446602,.7233009708737864,.0606796116504854,0,.0533980582524272,.3495145631067961,.7572815533980582,.8349514563106796,.2606844319193398,.0833044390655258,.6560111402814249,.1601941747572816,.6868932038834952,.49939032108749,565,3.926390493480772,47.53037306041598,.6887275127908896,.8269770513455506,.1726927521875516,.1499091959716031,.4120851906884596,.5868917576961271,.9848109625227011,.209179461779759,.745418524021793,.1446260525012383,0,.141654284299158,.4276044246326564,.7982499587254417,.8834406471850751,.245625030313915,.0832073006715627,.6708059590269894,.2129064202013534,.6634758210925895,.5005871482829211
1121022101,4.363914373088685,48.45092024539877,.7186544342507645,.9357798165137615,.036697247706422,.0214067278287462,.8226299694189603,.1514195583596215,.9724770642201835,.5045871559633027,.6972477064220184,.3761467889908257,0,.327217125382263,.6574923547400612,.926605504587156,.9174311926605505,.2440961644463583,.0685731282725429,.6849097194839325,.3180428134556575,.7033639143730887,.5297291462027699,586,4.331390507910075,49.04503753127607,.7693588676103247,.7227310574521232,.2589508742714405,.1090757701915071,.3105745212323064,.681468830059778,.958368026644463,.3238967527060783,.4904246461282265,.1323896752706078,0,.1307243963363864,.5878434637801832,.8684429641965029,.8709408825978351,.2559339472160153,.0948330404688228,.6469700288067849,.1548709408825978,.668609492089925,.4978500081289817
1121022102,4.396984924623116,49.46464646464646,.7688442211055276,.7085427135678392,.2462311557788945,.1407035175879397,.135678391959799,.8601036269430051,.9698492462311558,.2512562814070352,.4371859296482412,.0301507537688442,0,.0452261306532663,.6331658291457286,.8994974874371859,.8743718592964824,.2404374285184558,.094490309830886,.6622605961770868,.1256281407035176,.6432160804020101,.476855759195347,586,4.331390507910075,49.04503753127607,.7693588676103247,.7227310574521232,.2589508742714405,.1090757701915071,.3105745212323064,.681468830059778,.958368026644463,.3238967527060783,.4904246461282265,.1323896752706078,0,.1307243963363864,.5878434637801832,.8684429641965029,.8709408825978351,.2559339472160153,.0948330404688228,.6469700288067849,.1548709408825978,.668609492089925,.4978500081289817
1121022103,3.917127071823205,51.11049723756906,.7900552486187845,.8895027624309392,.0939226519337017,.0386740331491713,.2375690607734807,.7556818181818182,.9779005524861878,.4530386740331492,.5027624309392266,.1049723756906077,0,.1325966850828729,.6574585635359116,.8729281767955801,.9171270718232044,.233923094871953,.1282995712032634,.6377773441333139,.1270718232044199,.6906077348066298,.4710295591400473,586,4.331390507910075,49.04503753127607,.7693588676103247,.7227310574521232,.2589508742714405,.1090757701915071,.3105745212323064,.681468830059778,.958368026644463,.3238967527060783,.4904246461282265,.1323896752706078,0,.1307243963363864,.5878434637801832,.8684429641965029,.8709408825978351,.2559339472160153,.0948330404688228,.6469700288067849,.1548709408825978,.668609492089925,.4978500081289817
1121022104,4.161290322580645,48.73548387096774,.8064516129032258,.7354838709677419,.2645161290322581,.0516129032258065,.1032258064516129,.8947368421052632,1,.2774193548387097,.3419354838709677,.0129032258064516,0,.0258064516129032,.5419354838709678,.9290322580645162,.8774193548387097,.2707459438231684,.1098722255037677,.6180915203786665,.0709677419354839,.6838709677419355,.5014555768620583,586,4.331390507910075,49.04503753127607,.7693588676103247,.7227310574521232,.2589508742714405,.1090757701915071,.3105745212323064,.681468830059778,.958368026644463,.3238967527060783,.4904246461282265,.1323896752706078,0,.1307243963363864,.5878434637801832,.8684429641965029,.8709408825978351,.2559339472160153,.0948330404688228,.6469700288067849,.1548709408825978,.668609492089925,.4978500081289817
1121022105,4.56047197640118,48.41002949852508,.7905604719764012,.4306784660766962,.5663716814159292,.2389380530973451,.0530973451327434,.9459459459459459,.9085545722713865,.1445427728613569,.3834808259587021,.0265486725663717,0,.0383480825958702,.4778761061946903,.7640117994100295,.7964601769911505,.2814291300675159,.0956197040139046,.619509683597756,.0678466076696165,.6312684365781711,.4920948916128603,586,4.331390507910075,49.04503753127607,.7693588676103247,.7227310574521232,.2589508742714405,.1090757701915071,.3105745212323064,.681468830059778,.958368026644463,.3238967527060783,.4904246461282265,.1323896752706078,0,.1307243963363864,.5878434637801832,.8684429641965029,.8709408825978351,.2559339472160153,.0948330404688228,.6469700288067849,.1548709408825978,.668609492089925,.4978500081289817
1121023101,3.990990990990991,49.84234234234234,.6396396396396397,.9457013574660633,.0497737556561086,.0226244343891403,.9411764705882353,.0545454545454545,.9909502262443439,.4524886877828054,.7828054298642534,.3167420814479638,0,.2850678733031674,.665158371040724,.8868778280542986,.9049773755656109,.2351827894647916,.091049704633586,.6737675172788603,.3243243243243243,.5990990990990991,.5198203387024166,607,4.282012524292809,47.16245409375675,.7169077952925934,.9069465483661545,.0900238043713482,.1964942653105388,.4200389526076607,.5775843307943417,.9753300151482364,.3228738368318546,.5239125730361394,.1090673014499026,0,.1328716727980956,.5275914304263146,.793983986150184,.8463536031162087,.2783673222383267,.0801871808817322,.6408937581541523,.1721010580868063,.6251349600518247,.4840315086805287
