OID_,ADM2_PCODE,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,MEDIAN,PCT90
2062,MX15091,2062,156.000000000000000,0.002708333376667,2.293502330780029,41.344711303710938,39.051208972930908,16.481514583795498,10.468909785827544,2571.116275072097778,16.834021568298340,31.838824272155762
2063,MX21159,2063,1224.000000000000000,0.021250000340000,0.253412038087845,6.674498081207275,6.421086043119431,0.403522510300664,0.369623996462864,493.911552608012926,0.337189793586731,0.490609052777290
2064,MX07094,2064,1381.000000000000000,0.023975694828056,0.230490088462830,18.234086990356445,18.003596901893616,0.818371393719849,1.731490372789458,1130.170894727111317,0.340870708227158,1.325913786888123
2065,MX15092,2065,415.000000000000000,0.007204861226389,1.587061762809753,32.567214965820312,30.980153203010559,8.428797950514832,7.358424717225375,3497.951149463655383,5.556750297546387,19.840260696411132
2066,MX20545,2066,716.000000000000000,0.012430555754444,0.195527449250221,8.400203704833984,8.204676255583763,0.465113114107754,0.783041742907002,333.020989701151848,0.250803261995316,0.671709716320038
2067,MX20546,2067,526.000000000000000,0.009131944590556,0.237146601080894,6.125375747680664,5.888229146599770,0.634001689917008,0.764107632402242,333.484888896346376,0.370943352580070,1.151645183563232
2068,MX21160,2068,673.000000000000000,0.011684027964722,0.235961794853210,5.987602710723877,5.751640915870667,0.435302486347054,0.561079247373151,292.958573311567136,0.292811781167984,0.590010762214661
2069,MX20547,2069,225.000000000000000,0.003906250062500,0.225138679146767,3.720714330673218,3.495575651526451,0.415756269362238,0.429312761876510,93.545160606503501,0.298717856407166,0.519220507144928
2070,MX26063,2070,4173.000000000000000,0.072447917825833,0.218626528978348,4.817301750183105,4.598675221204758,0.263074135015458,0.143585999202772,1097.808365419506799,0.253832608461380,0.268198233842850
2071,MX31086,2071,547.000000000000000,0.009496527929722,0.227714225649834,8.231480598449707,8.003766372799873,0.469072962074219,0.813688179192932,256.582910254597778,0.278492182493210,0.576551818847657
2072,MX16089,2072,3936.000000000000000,0.068333334426667,0.198420509696007,20.794433593750000,20.596013084053993,0.448692978170466,1.007609446431712,1766.055562078952562,0.291545853018761,0.507024258375168
2073,MX17019,2073,1817.000000000000000,0.031545139393611,0.249050557613373,19.205314636230469,18.956264078617096,0.708325664855717,1.289980027588169,1287.027733042837326,0.415070295333862,0.979633665084839
2074,MX21161,2074,1117.000000000000000,0.019392361421389,0.257960468530655,9.485350608825684,9.227390140295029,0.980111439844915,1.325638853803728,1094.784478306770325,0.465852439403534,2.108373355865478
2075,MX21162,2075,147.000000000000000,0.002552083374167,0.319560825824738,7.997025966644287,7.677465140819550,0.855357562806330,1.300005586087184,125.737561732530565,0.424121856689453,1.784036159515381
2076,MX14093,2076,7001.000000000000000,0.121545140833611,0.263203382492065,43.901515960693359,43.638312578201294,1.275232251431834,3.444112743667203,8927.900992274271630,0.485452562570572,1.690197587013245
2077,MX30165,2077,297.000000000000000,0.005156250082500,0.314334541559219,3.099121809005737,2.784787267446518,0.642468755092686,0.466175790288381,190.813220262527636,0.478367328643799,1.067712521553040
2078,MX21163,2078,308.000000000000000,0.005347222307778,0.383692979812622,12.901357650756836,12.517664670944214,1.212075922589798,2.077241189666312,373.319384157657680,0.568603932857513,2.138495850563052
2079,MX21164,2079,1079.000000000000000,0.018732639188611,0.418049722909927,24.672079086303711,24.254029363393784,2.450870605394508,3.097400420616215,2644.489383220674426,1.304671764373779,5.783468818664556
2080,MX13061,2080,1206.000000000000000,0.020937500335000,0.323913633823395,46.309467315673828,45.985553681850433,1.959653474822962,4.810452163491058,2363.342090636492230,0.492372751235962,3.611006617546082
2081,MX32045,2081,2734.000000000000000,0.047465278537222,0.223829790949821,10.301845550537109,10.078015759587288,0.357165251692980,0.484586675268796,976.489798128606139,0.281994670629501,0.416129744052887
