HID,poor,gap,gap2,e_y,hhsize
1141022103,.1439688715953307,.0300263370397901,.0111840008644713,1865.477625716985,1028
1141022104,.1032110091743119,.0290409360624852,.0121114220951585,2155.827216483767,1308
1141022105,.0956072351421189,.0352513126894177,.0188842462411858,2097.080099337477,774
1141022106,.1100591715976331,.0381590584502418,.0180265867829146,2224.127808682594,845
1141022107,.129644921552436,.0276958283498283,.010206278198726,2399.194878071817,1211
1141022108,.1128349788434415,.0273798512786164,.009281931292464,2523.440062013096,709
1141022109,.1128808864265928,.0327145025741599,.0140228967263231,2565.367733413823,1444
1141023101,.0701754385964912,.0192753355056919,.008567710184868,3149.619880239029,855
1141023102,.0645412130637636,.0232730218869752,.0124825548952858,2847.774495933141,1286
1141023103,.0459183673469388,.0085073685793041,.0025531969080302,2840.255097784964,588
1141023104,.0831460674157303,.0224750560656022,.0142952670913525,2410.278660737832,445
1141023105,.088768115942029,.0167800619519899,.0066245007220581,2844.130432902903,552
1141023106,.067022086824067,.0193845849279924,.0106967725803871,2338.362529943485,1313
1141023107,.0812603648424544,.0154849988165903,.0042805659093749,2193.937814209592,1206
1141023108,.0663129973474801,.0135384913662384,.0038287880366041,2770.620686255336,377
1141023109,.14,.0368140939186218,.015985336449301,1973.124703405044,850
1141023110,.067515923566879,.014937852016705,.0094577463980266,2671.22802609976,785
1141023111,.0882352941176471,.0209040050320128,.0082476404807846,2776.942962755281,1122
1141023112,.070935960591133,.0157516005046131,.0063818560199503,2582.522166224888,1015
1141023113,.0813528336380256,.0253826863217494,.0105799214978649,2383.592320611316,1094
1141024101,.0507706255666364,.015564742777581,.0069124838969512,2826.944698593126,1103
1141024102,.0784780023781213,.0213897822189932,.0089427009630115,2324.623064583178,841
1141024103,.1074260994953136,.0444627098508163,.0244070867392273,2275.886084828174,1387
1141024104,.1253644314868805,.0289967816440532,.0155382628568812,1957.804661875911,1029
1141024105,.1713554987212276,.0549132576702958,.0274981790845392,1769.993606099082,782
1141024106,.1766882516188714,.0513210747161655,.0262550204891512,1603.264569708642,1081
1141024107,.2524271844660194,.0957786948129473,.0512589559686563,1339.650487764905,721
1141024108,.2083712465878071,.0944498416531159,.0591540765215863,1385.905371793516,1099
1141025101,.1661290322580645,.0658702479855668,.0354090232544789,2185.369353755828,620
1141025102,.1237816764132554,.041700309411156,.0199617128716541,2414.816768504955,1026
1141025103,.2462882096069869,.0833026500062419,.0451202554834118,1867.923139433934,1145
1141025104,.0817120622568093,.02477096667254,.0118229676849369,3032.684827356796,771
1141025105,.1657334826427772,.0450607778272833,.018390340125068,1852.745797835432,893
1141025106,.2405551272166538,.1016222892667976,.061774816834041,1988.367003123946,1297
1141025107,.297029702970297,.1080975504967745,.0572116978112854,1703.753716421599,808
1141026101,.060952380952381,.0186695998734961,.0098849725337143,2201.678095092773,1050
1141026102,.0927643784786642,.0406064832780047,.0238937423413305,2216.772727117025,1078
1141026103,.106207928197457,.0326827458471597,.0152308385413508,1679.959612861354,1337
1141027101,.2453125,.1044185858615492,.0666015702522084,1643.733593589067,1280
1141027102,.370429252782194,.1693493798654832,.1104924158207807,1168.245623608391,1258
1141027103,.2516339869281046,.1069057333729322,.0655884836126781,1413.42701479765,918
1141027104,.2844702467343977,.1346180972060529,.0834224675376073,1260.107400703218,689
1141029101,.1255448997384481,.021326728234801,.0061442767221005,2147.826507275689,1147
1141029102,.2275641025641026,.0593202909348114,.0259905481325937,1699.262822257148,936
1141029103,.3536463536463537,.1240988546820403,.0655473063840713,1215.410588255891,1001
1141029104,.3686486486486487,.1684207393089309,.1072497418285307,1257.040000329952,925
1141029105,.3413391557496361,.1138657210551909,.0536795367830833,1249.790393179703,1374
1141030101,.1081900910010111,.0373219240074438,.0180729750822027,2096.073815094087,989
1141030102,.0618892508143322,.0199070824811679,.0122351642278321,2401.174806874427,921
1141030103,.1020114942528736,.0349397968350985,.0167353060951218,2725.353451454776,696
1141030104,.0603948896631823,.0161501950137552,.0075959699225619,2984.556328998348,861
1141030105,.1331389698736637,.0429027444417772,.0192049901448646,1891.233238375917,1029
1141030106,.095906432748538,.0124879999728928,.0023109861155318,2590.011698048017,855
1141030107,.1074285714285714,.0226641819757809,.0087034252750864,2453.865141427176,875
1141030108,.0982066609735269,.0347861739836208,.0189117312126467,2323.606319723935,1171
1141030109,.0591317365269461,.0104134097902476,.003376311508301,2328.305387234259,1336
1141030110,.0795454545454545,.0178789126017281,.0075680115168802,2670.653411019932,704
1141030111,.0876623376623377,.0270219544235934,.0144293176082706,2732.892859421767,616
1141030112,.1015138023152271,.0316557811340887,.0174083763111041,2605.998218240862,1123
1141032101,.2515923566878981,.1070874761004975,.0634015144153636,1489.268573769085,942
1141032102,.2703993055555556,.0850170185528264,.0389352658032353,1322.300347586473,2304
1141033101,.1044558071585099,.0217822969979697,.008156867627085,2037.102261484061,1369
1141033102,.1033153430994603,.0367046098765427,.0191644042608331,2195.439482913168,1297
1141033103,.153070577451879,.0534785994824524,.0281853967286069,1692.140234509266,1091
1141033104,.3085460599334073,.1460276361852424,.0973128083330079,1313.033298560173,901
1141033105,.1533575317604356,.055337397987773,.0304411557009576,1570.893834510429,1102
1141033106,.2593516209476309,.0994040130372603,.0565808314748801,1412.644637842725,802
1141035101,.0866952789699571,.0307791798204671,.017071766257133,2555.02833258502,1165
1141035102,.096168294515402,.0224441299906148,.0089035718166686,2052.93463265457,1331
1141035103,.1207464324917673,.0383379164349089,.0171217356702596,1960.721188994323,911
1141035104,.0788064269319051,.0255009636441066,.0125147596399716,1825.444531815054,1307
1141035105,.0818452380952381,.0209454279646533,.0092616171958364,1707.061756236213,1344
1141035106,.1627565982404692,.0322443904237643,.0122010475983452,1489.126104270958,682
1141035107,.1819537658463833,.0570675046596396,.0287404223096937,1601.955254192765,1341
1141035108,.1684848484848485,.0360900081027737,.0157176494942617,1536.552728511926,825
1141035109,.1618090452261307,.0468522678027,.0252501494699809,1469.579899773526,995
1141035110,.1700903861955629,.0586502338922602,.0299361838638513,1438.903865065061,1217
1141036101,.1042884990253411,.0300080395417926,.0127479839435915,2309.999995449133,1026
1141036102,.0899209486166008,.0137514953908228,.0031917811599545,2299.641300397428,1012
1141036103,.1418269230769231,.0480320787163202,.0251634638196208,2096.784447376544,1248
1141036104,.1532534246575342,.0468454521533577,.0243441975743116,2033.934929860832,1168
1141036105,.1260245901639344,.047966019399878,.0251323961135791,1988.830937510631,976
1141036106,.2878338278931751,.0998023649533756,.0524341015745529,1282.263500790921,1685
1141037101,.1108343711083437,.0367000636135507,.0166408397967128,2244.402243019189,803
1141037102,.0977653631284916,.0281492349263207,.0126036609491215,2288.807260083531,1074
1141037103,.0991150442477876,.0310840726129513,.0149708079670729,2268.549559102016,1130
1141037104,.0973377703826955,.0305216604605094,.0134497695093426,2538.803666912974,1202
1141037105,.0847651775486827,.0239946128249972,.01022827930418,2114.058416587244,873
1141037106,.0589711417816813,.0174183984155039,.0084522118348771,2540.329995072771,797
1141037107,.1508982035928144,.0311036548457697,.011526389342406,1875.549699319623,835
1141038101,.0928652321630804,.027485380702286,.0133537276387468,2265.437145712692,883
1141038102,.1754385964912281,.0849544327945737,.0608003441349281,1864.483430938124,1539
1141039101,.0153321976149915,.0030678700140011,.0011076111194706,5142.019594130767,1174
1141039102,.064087061668682,.010649783220556,.0030542020379768,4176.692889544523,827
1141039103,.0594744121715076,.0159969093718593,.0062404317768609,2401.96127315115,723
1141039104,.0318181818181818,.0104207310497507,.0048935673928513,2335.263637057218,880
1141039105,.0843214756258235,.0252726013989299,.0131540374519524,4487.503299215566,759
1141039106,.0608365019011407,.0177221083590856,.0100349229694776,4237.769339171048,789
1141039107,.0467289719626168,.0127763645462344,.0078965043067001,2387.859812180944,642
1141039108,.0542740841248304,.0096726349361536,.0030119092164722,2673.312076729059,737
1141039109,.0389992641648271,.0142183681899261,.0079408298855451,2864.128772997347,1359
1141039110,.0502008032128514,.0176723690995251,.0084695015401845,4698.692775251397,498
1141039111,.0612557427258806,.0163017722856375,.006226171952573,3320.793260466267,653
1141039112,.0690316395014382,.0238798828702632,.0114292913796633,3183.239699278673,1043
1141039113,.0444444444444444,.0074143180943074,.002864259646311,3645.195068057967,810
1141039114,.0393626991565136,.0098459208934047,.0046117524047164,3173.046859598204,1067
1141039115,.0802534318901795,.0265099737152001,.0106140635042218,2610.799365066802,947
1141039116,.0215462610899873,.0075022942175279,.002875369205051,4270.780732941718,789
1141039117,.0541516245487365,.0238630862012237,.0140255826343833,3253.259925318969,554
1141039118,.0158102766798419,.0026381190115284,.0004930724831585,5108.239780431051,759
1141039119,.0804263565891473,.0266350853841665,.0133340254057354,3366.308148376701,1032
1141039120,.0512820512820513,.0130011424830696,.0059178306347098,2904.374886240399,1131
1141039121,.0110619469026549,.0025658144623832,.0006965440862804,4687.637168816761,904
1141039122,.0390625,.0064548911474763,.0023303467090225,3006.553576946259,896
1141039123,.0834553440702782,.0237606816918205,.0116286605893016,2503.55636203481,683
1141039124,.0565326633165829,.0222404002394508,.0122262655459602,2525.841715673705,796
1141039125,.0852941176470588,.0218935215297867,.0129715444971225,2627.160295553768,680
1141039126,.0357142857142857,.0040894862950958,.001151882171703,3812.102890092499,1176
1141039127,.0744558991981672,.0274759161954877,.0135002957228842,2678.824746707597,873
1141039128,.0731930466605673,.0267334715731626,.016082163185562,4198.640444449351,1093
1141039129,.0941597139451728,.0301659545768982,.0141660003263154,3029.247918402907,839
1141039130,.0989974937343358,.0248019789074729,.0097505952164682,2969.699245978716,798
1141039131,.037261698440208,.0059821943848707,.0018527214211864,2672.317155966932,1154
1141039132,.038655462184874,.0062233486391082,.0023647041574817,4115.820179556197,1190
1141039133,.027027027027027,.0045793328101199,.0010774533791717,3437.377335514695,962
1141039134,.0551038843721771,.009204066098544,.0023287100346831,3252.153565445567,1107
1141039135,.0542635658914729,.0186386395805657,.0097833151621386,3104.774336585703,1161
1141039136,.0388768898488121,.0080192662127689,.0031218630669396,3757.393093133848,926
1141039137,.0574555403556772,.033920897586238,.0206146415746,3164.470594518325,731
1141039138,.0579064587973274,.0096290901284559,.0027587792333053,2614.342988419904,898
1141039139,.0864371047083626,.0303646921670352,.0160798891423546,2966.107519228862,1423
1141039140,.0641221374045802,.0165581933699036,.0056722921893385,3875.720613668893,655
1141039141,.0148936170212766,.0021276597646957,.0003151090577879,5004.47232756919,470
1141039142,.0513950073421439,.0057076275488071,.0019336994987378,2807.535243847997,1362
1141039143,.0659025787965616,.0181515430880367,.0066017344947139,2879.934096546774,1047
1141039144,.0285188592456302,.0075635225636321,.0037885204833832,4517.057039487219,1087
1141039145,.0904645476772616,.0279326183976313,.0145970690086159,3199.931540193068,409
1141039146,.0222446916076845,.0090486963291728,.0058129987381543,3229.854403689609,989
1141039147,.0364500792393027,.0093076622827852,.0048136206571322,2966.603001263553,1262
1141039148,.0780834072759539,.0237521370263921,.0135233793383657,3665.471164760911,1127
1141039149,.0686406460296097,.0198230762962217,.009672647159002,3407.841182477702,743
1141039150,.0850299401197605,.0227656635115603,.009213838937921,3021.936528609041,835
1141039151,.0504103165298945,.0096219891922399,.0033551057779004,2955.147711589496,853
1141039152,.0826052422557585,.0284011104070923,.0128029110864385,2311.602063216133,1259
1141039153,.0674646354733406,.0116360876161982,.0026065023844987,2468.275299836035,919
1141039154,.0800744878957169,.023454221912436,.0081332981798042,2639.838925722147,1074
1141039155,.0834492350486787,.0232939753972136,.0108921391134923,2280.454094983606,1438
1141039156,.0382736156351792,.0087491350453178,.0032159136428822,3553.696243783162,1228
1141039157,.0822454308093995,.021604406494912,.0085273025457912,2528.788519797064,766
1141039158,.0694444444444444,.0145043032421705,.0065081410675908,3606.407413329607,1296
1141039159,.0522875816993464,.0162142725566286,.0102971951663612,2873.996069580277,765
1141039160,.0257801899592944,.0080873197705322,.0040021115857754,3757.230675602865,737
1141039161,.0483383685800604,.0206978240492121,.0102062958244831,2565.288517839599,662
1141039162,.0679320679320679,.0204455073700509,.00925147224865,3348.492506608382,1001
1141039163,.050709939148073,.0152971838916412,.0056324584642661,3309.988840718298,986
1141039164,.0297029702970297,.0049551140098977,.0020882893183112,4378.834982894042,606
1141039165,.0177133655394525,.0068911184435305,.0029468943819332,3067.533005325883,621
1141039166,.0314735336194564,.017394919252191,.0100332914461223,2619.416306175046,699
1141039167,.0748362956033676,.0236948171754213,.0105592188432114,2282.861549199018,1069
1141039168,.0551724137931034,.0090728630993362,.004862777662392,2256.799998196005,1015
1141039169,.0744219653179191,.0147787761574248,.0049323500500134,2437.979769425585,1384
1141039170,.0568862275449102,.0154769769029452,.0066700319070512,2870.124750925395,1002
1141039171,.0508757297748123,.0228171337262306,.0127524213851418,3105.667218384119,1199
1141039172,.129156010230179,.0350320433027378,.0139807502565652,2902.358052090306,782
1141039173,.0693240901213172,.0170303171103501,.006213145810131,3308.507795998294,577
1141039174,.0828767123287671,.0282761079807804,.0135192398066403,2382.744510577476,1460
1141039175,.1017202692595363,.0208094969453034,.0064860808633601,2197.047116173321,1337
1141039176,.0333745364647713,.0089040277951727,.0045690288875432,2991.27564894932,809
1141039177,.0401069518716578,.00952540173582,.0040939354582418,3810.671128597702,1122
1141040101,.3891213389121339,.183691575800386,.1146211340606906,1304.422597142942,956
1141040102,.3641536273115221,.1555235080519212,.0945433467184781,1323.303696967545,1406
1141040103,.4293059125964011,.1583003272445873,.0858742413051501,1065.160665320898,778
1141041101,.2489331436699858,.0638156617174152,.0271738123493809,1547.011378368307,703
1141041102,.2340862422997947,.0896944654256261,.0485087461099389,1497.693019859141,974
1141041103,.5192012288786483,.1720981910531413,.0885784366791361,926.0614428791445,651
1141042101,.2226179875333927,.0785621415007547,.0381680356218035,1794.679432951358,1123
1141042102,.1770744225834046,.068052331823278,.0405372881994217,2299.053030909816,1169
1141042103,.3888888888888889,.1615870361730714,.0922195021512076,1356.959879870492,1620
1141043101,.1105651105651106,.0440816510221589,.0242448514955249,2421.007369788917,814
1141043102,.0826580226904376,.0306271031036927,.0172567260986972,2267.89465005592,617
1141043103,.1386217948717949,.0409834859624075,.017624210689717,1939.449518252642,1248
1141043104,.1646542261251372,.0467790064065394,.0218007123204374,1654.189899867505,911
1141043105,.043010752688172,.0125481476649992,.0065972840581479,2707.75807630204,558
1141043106,.1245753114382786,.0394379349165973,.0184489959427171,2153.585501250702,883
1141043107,.1566548881036514,.0539127485997669,.0257216673172615,2023.974085453963,849
1141043108,.166034155597723,.0591293147985063,.0332423527244265,2003.224856063625,1054
1141044101,.1249102656137832,.0342571087816211,.0182984108837538,2049.021536559401,1393
1141044102,.0423661071143086,.0060649250165608,.0024556287019778,2578.116709610827,1251
1141044103,.0735146022155086,.025141006637616,.0129899270531242,1876.491435025034,993
1141044104,.1299326275264678,.0236055080191666,.0078136525708996,1718.87295282564,1039
1141044105,.1005361930294906,.0207468465410033,.0074505099702761,2062.953081228139,746
1141044106,.1396160558464223,.0350920489841315,.0139181391245817,1859.43804217966,573
1141044107,.0746102449888641,.0245269345563478,.0113430624029948,2196.546766999038,898
1141044108,.0941780821917808,.0197013665953681,.0077710309262583,1991.970886125956,584
1141044109,.0401606425702811,.004386951451201,.0006048439711568,1982.182727246878,498
1141044110,.0651376146788991,.0203460913835042,.0093936436812803,2276.291739899521,1090
1141044111,.0703605980650836,.0110787606279568,.0027936803473248,2132.145996737921,1137
1141045101,.1870588235294118,.0714969307372538,.0411395295177908,1870.987059523639,850
1141045102,.161998485995458,.0545197019646662,.0281245753363658,2004.51627768575,1321
1141045103,.1768953068592058,.0683664280644402,.0444419209010176,1557.315283673191,831
1141045104,.185672514619883,.0722204522885929,.0413642056422559,1468.608184530046,684
1141045105,.1767782426778243,.0494242017223133,.0237977278053897,1686.706068541714,956
1141045106,.2656748140276302,.080741356777362,.0417451580023352,1435.130711205866,941
1141045107,.2512953367875648,.097074742530294,.0532827117081329,1517.734457549654,772
1141046101,.0879526977087953,.0248559743737248,.0119429458911132,2121.045824004383,1353
1141046102,.1057770545158666,.0334223169668176,.0174263505480081,1865.20341942386,1229
1141046103,.1240992794235388,.033835653022662,.0141467336315721,2237.429944602655,1249
1141046104,.1030780243378669,.0395176509904527,.0233091686939724,2124.450968748547,1397
1141046105,.1185667752442997,.0295149894576089,.012705485680879,1772.880131684841,1535
1141046106,.1111111111111111,.0343910294186685,.0172722571093792,2066.431199153089,1359
1141046107,.1036414565826331,.0400283268613616,.0244118636107134,1875.762835576532,1071
1141046108,.1222339304531085,.0389377878213317,.0202638296476609,1696.933610471961,949
1141047101,.1164309031556039,.0319290734120096,.0128488041275489,1801.868337604245,919
1141047102,.0427892234548336,.0157909452062002,.0081058248689598,2107.383516290486,631
1141047103,.1409897292250233,.035558379954026,.014574360127822,1873.63118290122,1071
1141047104,.1097142857142857,.0210431787858917,.0071089534218312,1998.908575701032,875
1141047105,.1154891304347826,.0261536259811534,.0086080422215278,1725.050270039102,736
1141047106,.1141602634467618,.0458840557004943,.0252645763089806,1976.152579097141,911
1141047107,.1230257689110557,.0275903864524314,.0131379352155457,1907.919367205968,1203
1141047108,.2061560486757337,.0553271175840623,.0265961055094193,1818.675015710982,1397
1141047109,.1742182514358647,.0438778140540467,.0193530273437515,1673.388005254827,1567
1141048101,.1345679012345679,.0471508233320402,.0249369370848439,1748.151850570867,810
1141048102,.1077199281867145,.0341121495356881,.0170010009876813,2201.578993983928,1114
1141048103,.215363511659808,.0752999445249659,.0375694667997344,1640.438960427283,729
1141048104,.1555367709213863,.0466185323979638,.0247147074605737,1883.005070522692,1183
1141048105,.1817589576547231,.055692125461652,.0250278667381278,1493.256676232155,1535
1141049101,.1267387944358578,.0422515534066021,.0240497393961823,2112.258116767801,647
1141049102,.2340248962655602,.0609795982663469,.0264199432918604,1464.336102598831,1205
1141049103,.0928742994395516,.0291987340929944,.0155295642141063,1792.040829746317,1249
1141050101,.0774287801314828,.0214984951224661,.0096028168571843,2680.663989795047,1369
1141050102,.0342465753424658,.0030202162242734,.0004269021376232,2362.410958068011,730
1141050103,.125,.0345508580179909,.0144594420095041,2323.879365300023,688
1141050104,.0402684563758389,.0092707607420099,.0044887887553043,2646.469804638344,745
1141050105,.066768994627782,.010374668090065,.0029550015351244,2322.985414565021,1303
1141050106,.0830258302583026,.0251676355270624,.0110843930526341,2065.530747886367,1626
1141050107,.0892742453436095,.0332474802019491,.0183125180314522,1844.279385154494,1557
1141050108,.1270860077021823,.0358848438288273,.0193914417443702,1830.564824125121,779
1141050109,.1375126390293225,.032587004888742,.0151305827785928,1718.655204934948,989
1141050110,.067275348390197,.0296494770978569,.0168840008127997,2149.608841199018,2081
1141051101,.0335664335664336,.0060980071197671,.0026685546697311,2198.82377297995,715
1141051102,.0759075907590759,.0214775455772217,.0109558903442708,2361.408417087971,1212
1141051103,.0749354005167959,.0205597512802618,.0069335482908897,2599.608958609858,1161
1141051104,.0847913862718708,.0237760152943523,.0110144487417317,2396.098252123169,743
1141051105,.1045130641330166,.0223094020745124,.0103210483578153,1939.6009499013,1263
1141051106,.0686900958466454,.0200336192990337,.0120289424692684,2075.365810089599,626
1141051107,.0621621621621622,.0125491655242906,.0044821071143373,1865.624326798722,370
1141051108,.0801963993453355,.0182719802258231,.0066893228322361,2368.476267113818,611
1141051109,.0962837837837838,.0224069710128714,.00783963081375,2064.081080797556,1184
1141051110,.1195079086115993,.0295855706401985,.012375264662355,2115.504397883356,1138
1141052101,.1964529331514325,.0692334745236829,.0379216118622317,1817.504778675949,733
1141052102,.149746192893401,.0390228458471955,.0189430879888055,1883.448393019726,1182
1141052103,.2973621103117506,.0942734667726012,.0434440739453655,1449.987208890115,1251
1141053101,.0801526717557252,.0302797810627152,.014999474059173,2913.824419589443,786
1141053102,.1282442748091603,.0270387120354291,.0104922460009971,3299.53740504607,655
1141053103,.0779220779220779,.0184366334244449,.0070264637302878,2449.522369957245,1386
1141053104,.0934111759799833,.0253764036721233,.01074075657391,2896.734788094489,1199
1141053105,.0876656472986748,.0192220303458783,.0062062326400037,2240.549439254279,981
1141053106,.124546553808948,.0233840648915904,.0068382963705598,2095.675947233151,827
1141053107,.0738045738045738,.0197587638411849,.0087343493911918,2263.020786658146,962
1141053108,.0937042459736457,.0319711401905881,.0149232860029734,2021.874083355615,1366
1141053109,.0830769230769231,.0238798809624635,.0102224523278598,2693.52230088454,1300
1141053110,.2069204152249135,.0637104309281813,.0304189365992181,1455.88927192028,1445
1141053111,.302788844621514,.0858055706948401,.0414173864203549,1493.962150847309,1004
1141053112,.1690258118234804,.0579884488960564,.0305754851281244,1677.801837015956,1201
1141053113,.1677852348993289,.0359767872323329,.0140849698939084,1536.128640074591,894
1141054101,.150087260034904,.0533507228048801,.0278386677242536,2310.928446238786,573
1141054102,.1518418688230009,.0440138450901439,.0196020080351143,2003.57502124166,1113
1141054103,.1280276816608996,.0495177687741878,.0266292976883009,1597.709337210298,867
1141055101,.1184371184371184,.0343161729665903,.0158450597773792,2235.589743235755,819
1141055102,.1454545454545454,.0537730957981821,.0276153356751484,2033.310484986205,715
1141055103,.1476590636254502,.0639255722673858,.0330866299103387,1727.543819908334,833
1141055104,.1618556701030928,.0614859046055347,.0330561042640563,1771.751544220915,970
1141055105,.1164179104477612,.0459066622144547,.0246074882608176,1729.741290146557,1005
1141055106,.1238095238095238,.0335524791222751,.0132520285665976,2257.63174637083,945
1141055107,.1613793103448276,.0587223387190847,.0303222664573258,1648.495169235756,725
1141055108,.2505462490895848,.0938430855030164,.0507597555084155,1432.127454614605,1373
1141057101,.1371428571428571,.0461216901221351,.0230540051787823,1972.289790512396,1225
1141057102,.0435643564356436,.0184553719393098,.0104152606781757,2340.835639062258,505
1141057103,.1983673469387755,.0604763205936274,.0261737226998431,1586.8824503124,1225
1141058101,.0316957210776545,.0125164101741582,.0072748598424207,2916.887472887236,631
1141058102,.0437392795883362,.0120928654348155,.0045312754744959,2685.829326230502,1166
1141058103,.0750256937307297,.018877223930403,.0077027706352789,2567.495378656965,973
1141058104,.0576923076923077,.0164363398258896,.0103734545962731,2538.743007286445,572
1141058105,.0714285714285714,.0248521323974207,.0140470047893929,2306.502745279053,1092
1141058106,.1985865724381626,.0745978610713714,.0408615208895028,1830.057950681006,1415
1141059101,.0896946564885496,.0325629138849846,.0152297663601926,2109.446570767701,524
1141059102,.0487062404870624,.0089861773963751,.0025903562938261,2117.228315054372,657
1141059103,.1704545454545454,.04878162974529,.0249228278759572,2119.2995832459,968
1141059104,.1779310344827586,.0456774357078067,.0188834085727883,2069.718616269868,725
1141059105,.1774193548387097,.0521668048135543,.0198557701020893,1688.728111126456,868
1141059106,.1711635750421585,.0573131687028065,.0293875006505505,1465.47386225078,1186
1141059107,.1823647294589178,.0527500939504841,.0220835686418388,1731.262524285632,998
1141060101,.2627511591962906,.0843668594878398,.0437925643188307,1336.738796393322,647
1141060102,.2580645161290323,.0921596708504411,.045829160240735,1409.764513864825,930
1141060103,.304635761589404,.1077728127337536,.0573826326026741,1377.741717468666,755
1141061101,.1962209302325581,.0915351961800276,.0541268297458419,1769.069766887399,688
1141061102,.1398783666377063,.0490654649094721,.0261904552185357,2254.839268343848,1151
1141061103,.525695931477516,.2507141175066563,.1618455925561555,970.5364015281871,934
1141061104,.5029691211401425,.2510619135412433,.1611947332426084,1023.433489912205,1684
1141061105,.6538882803943045,.2885865171921673,.1817443727886775,782.9178530880763,913
1141063101,.0737073707370737,.0216563651334057,.0106313542287864,2460.556649454618,909
1141063102,.0881516587677725,.0284837677691659,.0165907589806688,2395.693836750916,1055
1141063103,.0775862068965517,.0345176070700203,.0202356100445248,2637.749044893345,1044
1141063104,.0792880258899676,.0289964031090532,.0148995226476278,2395.391586772832,618
1141063105,.1097643097643098,.0300483088680701,.0138230798648221,2222.503030816814,1485
1141063106,.1268191268191268,.0321789596950066,.0140696928703048,2087.734925204652,962
1141063107,.0525568181818182,.0095238040727798,.0026577622184445,2581.363629384474,704
1141063108,.0535714285714286,.0150985274280024,.0076452239797667,2599.237783991305,1064
1141063109,.0977961432506887,.0334719113881734,.0168998670688111,1970.369841993348,1452
1141063110,.0792307692307692,.0207042927327879,.0100675020426672,2069.847695220067,1300
1141063111,.0891089108910891,.0244245987022146,.0114718970631428,2275.620794398242,1010
1141063112,.0649819494584837,.0101887913303015,.0023559922835617,2941.882668946194,554
1141063113,.1893939393939394,.050112303227174,.0189830295344261,1610.071626437269,1452
1141064101,.1619402985074627,.0418853752374772,.0181651170464325,1992.528361867079,1340
1141064102,.1654478976234004,.0564762200303625,.0295303800045419,2205.45612208281,1094
1141064103,.2534381139489195,.074130212775766,.033847629383841,1741.772100797102,1018
1141064104,.1797642436149312,.0466921930292551,.0218472738058832,1596.558945893773,1018
1141064105,.2473721093202523,.0655769887446178,.0254836770046169,1262.402943216176,1427
1141064106,.2274069698759598,.0836689858538341,.0418299735015837,1356.203779523639,1693
1141064107,.2352245862884161,.0841465367823173,.050381885780526,1254.742320477883,1692
1141065101,.1537610619469026,.0523198129887323,.0247368256573227,1905.219030397128,904
1141065102,.1042471042471042,.0327203891662403,.0165311403861144,2387.838804797316,1036
1141065103,.221830985915493,.0768727368030738,.0464472626930025,1634.068662824805,1136
1141065104,.2003338898163606,.0533083017490785,.0250178902487024,1702.931554574625,1198
1141066101,.1796565389696169,.0547717607630413,.0282111328949132,2064.630117827079,757
1141066102,.1057334326135518,.0258030181846267,.0104790008934475,2075.114665448266,1343
1141066103,.1556031406138473,.0558865893717179,.0288814449491945,1864.955749446371,1401
1141066104,.1779755283648498,.0615541962707621,.0315909892328942,2044.479426450804,899
1141066105,.0852417302798982,.0190922794522186,.006401891818278,2163.754449431829,786
1141066106,.3517089305402425,.1143001636831065,.0579321064508227,1131.008824576616,907
1141066107,.2526748971193415,.0826914860703599,.0428963157814933,1416.530041742546,1215
1141066108,.2039942938659058,.0464754541780363,.0177609062410313,1685.339513890243,701
1141066109,.4989182172219818,.1937894847078721,.1038072994411384,921.3219391209178,2311
1141066110,.2490149724192277,.0811519415184402,.0412672514445291,1717.200947598457,1269
1141066111,.1861360718870347,.0537063199328109,.0291025349513804,1841.810013199342,779
1141067101,.0300469483568075,.0099883509039039,.0052634009001602,3886.06479684176,1065
1141067102,.0316742081447964,.0062264689758322,.0030275380703864,4712.928737795731,884
1141067103,.0669398907103825,.0254688401976244,.0145710930609923,2967.968571146981,732
1141067104,.0100401606425703,.0044178579705786,.0019439399601465,3027.351403293839,498
1141067105,.0465116279069767,.0165803053004797,.0084890709984439,2419.330012054274,903
1141067106,.023469387755102,.0117142288204359,.0077645699569613,2796.742861798345,980
1141067107,.0705128205128205,.0130492388816959,.0034519132459049,2374.554485027606,624
1141067108,.0674974039460021,.0222708510615992,.008604058088698,2556.794393157167,963
1141067109,.1004566210045662,.0263153433436854,.0097631078640132,2632.611874189914,657
1141067110,.0193423597678917,.0058045122967006,.0021206013627739,3777.085113466363,517
1141067111,.1078921078921079,.0286043275318752,.0132297199826171,2112.769230753987,1001
1141067112,.0226415094339623,.0015154192083568,.0001628751278402,4489.33680270213,1060
1141067113,.0732860520094563,.0115468772427519,.0031583787239402,2603.199760491121,846
1141067114,.0515837104072398,.0095288554760385,.0030629345556155,2727.64706304904,1105
1141067115,.0567879325643301,.0125717639513215,.003827195472027,3948.921026058925,1127
1141067116,.0927357032457496,.0303013072776647,.0155483778631617,2588.979903019193,647
1141067117,.0252951096121417,.0053303785760326,.0013372512537402,2671.895437822776,593
1141067118,.0739299610894942,.01187551020636,.0068996818118824,2577.161476343116,514
1141067119,.0477707006369427,.0154393247769643,.006116774747338,2748.495750087082,942
1141067120,.0533175355450237,.0175354351152741,.0084149364632515,2983.571096989781,844
1141067121,.0325732899022801,.0082139698030118,.0030526420289608,3092.364821940369,614
1141067122,.1147260273972603,.0347409481000795,.0188264418855325,1859.674661375072,584
