OID_,ADM2_PCODE,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN,PCT90
1361,M,1361,5414.000000000000000,0.093993057059444,0.035933796316385,23.663230895996094,23.627297099679708,0.304689688604609,1.002393359375426,1649.589974105355395,,,,0.126503691077232,0.372059053182602
1362,M,1362,1021.000000000000000,0.017725694728056,0.129646554589272,20.000864028930664,19.871217474341393,0.488798403147385,1.098803704367284,499.063169613480511,,,,0.261738985776901,0.818118453025818
1363,M,1363,34007.000000000000000,0.590399315001945,0.055785417556763,27.809915542602539,27.754130125045776,0.140015751354020,0.734875944578412,4761.515656296167435,,,,0.096490971744061,0.123723112046719
1364,M,1364,14947.000000000000000,0.259496531929722,0.048087596893311,3.627570867538452,3.579483270645142,0.104011238332619,0.066953654414177,1554.655979357658907,,,,0.098702952265739,0.120169804990292
1365,M,1365,11235.000000000000000,0.195052086454167,0.016933731734753,4.286928176879883,4.269994445145130,0.077667926747267,0.116652501563279,872.599157005546886,,,,0.064305499196053,0.086713540554047
1366,M,1366,3215.000000000000000,0.055815973115278,0.054029621183872,4.863379478454590,4.809349857270718,0.137868581026282,0.236228958651179,443.247487999497764,,,,0.103626370429993,0.164273130893707
1367,M,1367,668.000000000000000,0.011597222407778,0.032408978790045,2.539705753326416,2.507296774536371,0.115016091174396,0.209849053497513,76.830748904496545,,,,0.074276391416788,0.141082862019539
1368,M,1368,159.000000000000000,0.002760416710833,0.086819536983967,2.444473028182983,2.357653491199017,0.403108611843496,0.410383769320066,64.094269283115878,,,,0.228562191128731,0.936709785461426
1369,M,1369,2617.000000000000000,0.045434028504722,0.065757282078266,5.288425922393799,5.222668640315533,0.171009435714498,0.224643191414365,447.531693264841294,,,,0.126853018999100,0.231881299614906
1370,M,1370,1920.000000000000000,0.033333333866667,0.057452555745840,147.123168945312500,147.065716389566660,3.555751091988832,10.840613749872128,6827.042096618557480,,,,0.567234843969345,8.422485923767093
1371,M,1371,82.000000000000000,0.001423611133889,0.082589544355869,2.225005388259888,2.142415843904018,0.303104593259532,0.425160183038691,24.854576647281650,,,,0.123437847942114,0.817323577404022
1372,M,1372,259.000000000000000,0.004496527849722,0.061500791460276,5.239296436309814,5.177795644849539,0.222572037827899,0.531679655548552,57.646157797425928,,,,0.098985768854618,0.230357211828232
1373,M,1373,50.000000000000000,0.000868055569444,1.546404004096985,20.811037063598633,19.264633059501648,5.239722743034362,4.873087067453596,261.986137151718083,,,,2.742219567298889,11.337730216979985
1374,M,1374,1759.000000000000000,0.030538194933056,0.118469491600990,10.980157852172852,10.861688360571861,0.340592191449243,0.649678120924379,599.101664759218693,,,,0.225875586271286,0.484401208162308
1375,M,1375,5085.000000000000000,0.088281251412500,0.069713294506073,20.620000839233398,20.550287544727325,0.331750373093955,0.706616985275072,1686.950647182761486,,,,0.179237797856331,0.606707608699799
1376,M,1376,655.000000000000000,0.011371527959722,0.147719278931618,3.026495218276978,2.878775939345360,0.270095139355150,0.243089026164415,176.912316277622921,,,,0.212075188755989,0.328405493497849
1377,M,1377,28067.000000000000000,0.487274313351945,0.028529202565551,13.106485366821289,13.077956164255738,0.092135917976771,0.226348249474303,2585.978809854032079,,,,0.071524329483509,0.089983987808228
1378,M,1378,1098.000000000000000,0.019062500305000,0.049439866095781,9.734319686889648,9.684879820793867,0.213724706997121,0.679062536795625,234.669728282839316,,,,0.091584507375956,0.193034347891808
1379,M,1379,1520.000000000000000,0.026388889311111,0.030425824224949,8.455873489379883,8.425447665154934,0.182539761338481,0.570461728609417,277.460437234490996,,,,0.080288529396057,0.166478268802166
1380,M,1380,46.000000000000000,0.000798611123889,0.241191193461418,4.085552215576172,3.844361022114754,0.820451471144738,0.862783683756759,37.740767672657960,,,,0.502547532320023,1.668086051940918
1381,M,1381,539.000000000000000,0.009357639038611,0.036550998687744,2.165078401565552,2.128527402877808,0.143399086796397,0.163360835197898,77.292107783257933,,,,0.097453474998474,0.264307934045792
1382,M,1382,15094.000000000000000,0.262048615303889,0.074915789067745,58.589736938476562,58.514821149408817,0.386909728482558,1.512672498424646,5840.015441715732777,,,,0.173798941075802,0.515981441736221
1383,M,1383,1831.000000000000000,0.031788194953056,0.048520550131798,6.262837409973145,6.214316859841347,0.096781950999420,0.194315477602646,177.207752279937182,,,,0.084953464567661,0.101711831986904
1384,M,1384,813.000000000000000,0.014114583559167,0.071946471929550,8.606641769409180,8.534695297479630,0.177224183251204,0.569277760763820,144.083260983228683,,,,0.101668655872345,0.131206047534943
1385,M,1385,1826.000000000000000,0.031701389396111,0.263555705547333,13.994976043701172,13.731420338153839,1.320501207897331,1.320843750140392,2411.235205620525903,,,,0.904007077217102,2.640325546264648
1386,M,1386,657.000000000000000,0.011406250182500,0.053359407931566,6.928991317749023,6.875631909817457,0.479307005031649,0.593308888351932,314.904702305793705,,,,0.317629307508469,0.932795929908752
1387,M,1387,1624.000000000000000,0.028194444895556,0.116419099271297,8.888141632080078,8.771722532808781,0.397009388052771,0.609748159236308,644.743246197699932,,,,0.246097840368748,0.665289729833603
1388,M,1388,486.000000000000000,0.008437500135000,0.095171131193638,4.025913238525391,3.930742107331753,0.339451670983937,0.408401884263341,164.973512098193225,,,,0.187218576669693,0.735971689224243
1389,M,1389,194.000000000000000,0.003368055609444,0.261036872863770,11.034899711608887,10.773862838745117,1.771733891564547,2.143757566553171,343.716374963522185,,,,0.760570198297501,4.522153234481811
1390,M,1390,229.000000000000000,0.003975694508056,0.182618588209152,2.705049753189087,2.522431164979935,0.360237748927425,0.335074858774647,82.494444504380240,,,,0.250161498785019,0.638394498825074
1391,M,1391,2192.000000000000000,0.038055556164444,0.023812377825379,3.252050638198853,3.228238260373473,0.119242171405128,0.175247558583639,261.378839720040389,,,,0.087742798030376,0.163895726203919
1392,M,1392,1750.000000000000000,0.030381944930556,0.085162267088890,20.046918869018555,19.961756601929665,0.651809129472289,1.396996942256278,1140.665976576506182,,,,0.267760619521141,1.266168129444122
1393,M,1393,30342.000000000000000,0.526770841761667,0.064488627016544,57.265914916992188,57.201426289975643,0.255675828078579,1.290403791804455,7757.715975560237894,,,,0.128362789750099,0.212164451181889
1394,M,1394,1369.000000000000000,0.023767361491389,0.025994455441833,1.362211108207703,1.336216652765870,0.078196502455977,0.084694847254430,107.051011862233153,,,,0.063877493143082,0.091426390409470
1395,M,1395,219.000000000000000,0.003802083394167,0.033594373613596,2.079441785812378,2.045847412198782,0.155862803651726,0.205283899027262,34.133953999727986,,,,0.105442538857460,0.205924701690674
1396,M,1396,303.000000000000000,0.005260416750833,0.048682365566492,0.653248071670532,0.604565706104040,0.099159820146687,0.061762181722061,30.045425504446030,,,,0.082331091165543,0.136536401510239
1397,M,1397,113.000000000000000,0.001961805586944,0.063451647758484,1.513971805572510,1.450520157814026,0.255711402711087,0.277471104375540,28.895388506352873,,,,0.133822530508041,0.677823972702026
1398,M,1398,6965.000000000000000,0.120920140823611,0.056293290108442,6.211487770080566,6.155194479972124,0.105359946323421,0.162346419976429,733.832026142627456,,,,0.090555198490620,0.108212268352509
1399,M,1399,4627.000000000000000,0.080329862396389,0.054994627833366,11.184032440185547,11.129037812352180,0.160956282900481,0.408606675310632,744.744720980524676,,,,0.106804229319096,0.165123116970062
1400,M,1400,709.000000000000000,0.012309027974722,0.239538133144379,62.991611480712891,62.752073347568512,4.790209202319176,9.025764237712680,3396.258324444295340,,,,1.196647763252258,14.311270332336433
1401,M,1401,2136.000000000000000,0.037083333926667,0.027277851477265,10.593819618225098,10.566541766747832,0.130443482133927,0.510802420968696,278.627277838067073,,,,0.069384593516588,0.123097803443670
1402,M,1402,2506.000000000000000,0.043506945140556,0.059866864234209,29.675018310546875,29.615151446312666,0.342396800514053,1.682537504845909,858.046382088215751,,,,0.101732023060322,0.263936147093773
1403,M,1403,2126.000000000000000,0.036909722812778,0.193558409810066,59.749877929687500,59.556319519877434,2.552130956185220,6.683473554579823,5425.830412849778440,,,,0.675778865814209,4.090796947479248
1404,M,1404,71.000000000000000,0.001232638908611,0.100604370236397,1.322058320045471,1.221453949809074,0.303545523697222,0.258063202899294,21.551732182502750,,,,0.203046664595604,0.701797783374786
1405,M,1405,1029.000000000000000,0.017864583619167,0.044104527682066,5.600054264068604,5.555949736386538,0.191765559799209,0.444169334234790,197.326761033386248,,,,0.091560162603855,0.247743517160416
1406,M,1406,234.000000000000000,0.004062500065000,0.070730872452259,2.044154644012451,1.973423771560192,0.188282892235324,0.242778383616443,44.058196783065839,,,,0.122290026396513,0.248816676437855
1407,M,1407,56.000000000000000,0.000972222237778,0.417926341295242,7.584152221679688,7.166225880384445,2.169134115534170,1.480017580636775,121.471510469913511,,,,2.008319854736328,3.836099982261658
1408,M,1408,197.000000000000000,0.003420138943611,0.055850479751825,1.983284115791321,1.927433636039495,0.175689229788968,0.228436809343578,34.610778268426650,,,,0.108658008277416,0.303155213594437
1409,M,1409,113.000000000000000,0.001961805586944,0.059766538441181,1.744542956352234,1.684776417911053,0.205156807878376,0.272829464609685,23.182719290256507,,,,0.101921640336514,0.439550840854645
1410,M,1410,241.000000000000000,0.004184027844722,0.025301182642579,0.505318582057953,0.480017399415374,0.070685690006094,0.056873003439385,17.035251291468725,,,,0.053521450608969,0.116919614374638
1411,M,1411,524.000000000000000,0.009097222367778,0.035888388752937,5.979854106903076,5.943965718150139,0.118184681690319,0.345578980257761,61.928773205727403,,,,0.072308354079723,0.121566337347031
1412,M,1412,951.000000000000000,0.016510416930833,0.042370598763227,12.016330718994141,11.973960120230913,0.278459957549123,1.030597800584399,264.815419629216251,,,,0.084312275052071,0.214361101388931
1413,M,1413,422.000000000000000,0.007326389006111,0.030228400602937,1.298887968063354,1.268659567460418,0.088591340818924,0.119290273077049,37.385545825585716,,,,0.066910728812218,0.098946797102690
1414,M,1414,198.000000000000000,0.003437500055000,0.269996404647827,12.187508583068848,11.917512178421021,1.325497629064502,2.195445753488984,262.448530554771366,,,,0.391795724630356,4.977099990844731
1415,M,1415,488.000000000000000,0.008472222357778,0.046796202659607,1.881134867668152,1.834338665008545,0.136092483424811,0.173422059869084,66.413131911307588,,,,0.094428218901157,0.195949150621891
1416,M,1416,3711.000000000000000,0.064427084364167,0.047848422080278,12.828269004821777,12.780420582741499,0.214818996522095,0.572786105419939,797.193296093495974,,,,0.114474318921566,0.257355600595474
1417,M,1417,538.000000000000000,0.009340277927222,0.080573946237564,13.231690406799316,13.151116460561752,0.882703501149513,1.934482974377252,474.894483618438073,,,,0.266295418143272,2.009883522987366
1418,M,1418,865.000000000000000,0.015017361351389,0.040021304041147,4.384222030639648,4.344200726598501,0.126295134481150,0.266453369425126,109.245291326195115,,,,0.083343632519245,0.148991325497627
1419,M,1419,57.000000000000000,0.000989583349167,1.596952915191650,14.707814216613770,13.110861301422119,6.022366088733339,3.412014890150314,343.274867057800293,,,,5.819772243499756,10.521148872375488
1420,M,1420,25906.000000000000000,0.449756951640556,0.036541044712067,31.000749588012695,30.964208543300629,0.121331740414602,0.459418684090513,3143.220067180689966,,,,0.083178337663412,0.120463147759438
1421,M,1421,1134.000000000000000,0.019687500315000,0.117678143084049,30.166402816772461,30.048724673688412,0.860100977379021,2.150380724423269,975.354508347809428,,,,0.363845452666283,1.568959534168245
1422,M,1422,6176.000000000000000,0.107222223937778,0.063044100999832,18.631071090698242,18.568026989698410,0.205354530246051,0.756129403361570,1268.269578799608553,,,,0.115005139261484,0.212487660348415
1423,M,1423,295.000000000000000,0.005121527859722,0.057599592953920,1.125779151916504,1.068179558962584,0.140314532778526,0.129847418292558,41.392787169665098,,,,0.099368758499622,0.224059361219406
1424,M,1424,193.000000000000000,0.003350694498056,0.038836102932692,5.081177234649658,5.042341131716967,0.203576801991370,0.540896059038268,39.290322784334428,,,,0.075654253363609,0.221344247460365
1425,M,1425,462.000000000000000,0.008020833461667,0.041071116924286,3.171342372894287,3.130271255970001,0.171437446914968,0.283018176743861,79.204100474715219,,,,0.105199687182903,0.247655047476292
1426,M,1426,20.000000000000000,0.000347222227778,19.430665969848633,26.120979309082031,6.690313339233398,22.643215560913085,2.189005489467516,452.864311218261719,,,,22.801834106445312,25.493290138244628
1427,M,1427,314.000000000000000,0.005451388976111,0.042908482253551,2.095621824264526,2.052713342010975,0.145769345888476,0.244259071543299,45.771574608981595,,,,0.077553234994411,0.207782186567783
1428,M,1428,2853.000000000000000,0.049531250792500,0.050533425062895,12.608719825744629,12.558186400681734,0.121210442765205,0.462456150728290,345.813393209129401,,,,0.085007421672344,0.103066125512123
1429,M,1429,2842.000000000000000,0.049340278567222,0.019188074395061,1.361663460731506,1.342475386336446,0.068795981345715,0.082468149636313,195.518178984522365,,,,0.055778980255127,0.078540799021721
1430,M,1430,289.000000000000000,0.005017361191389,0.080276578664780,2.349628210067749,2.269351631402969,0.236851165528735,0.288210969866528,68.449986837804317,,,,0.130961775779724,0.491159677505493
1431,M,1431,1076.000000000000000,0.018680555854444,0.042678080499172,1.193747520446777,1.151069439947605,0.099004805088043,0.078158282847663,106.529170274734454,,,,0.079686958342791,0.139912202954292
1432,M,1432,350.000000000000000,0.006076388986111,0.053245577961206,3.150492906570435,3.097247328609228,0.170746436087149,0.324499635636094,59.761252630501978,,,,0.098179344087839,0.194784902036190
1433,M,1433,85.000000000000000,0.001475694468056,0.093136414885521,4.137561321258545,4.044424906373024,0.595593264874290,0.690684528106530,50.625427514314659,,,,0.371019572019577,1.078136301040652
1434,M,1434,204.000000000000000,0.003541666723333,0.778865337371826,14.025076866149902,13.246211528778076,2.174186120430628,2.115237260907382,443.533968567848092,,,,1.463214635848999,4.025615024566654
1435,M,1435,180.000000000000000,0.003125000050000,0.150119036436081,5.461213111877441,5.311094075441360,0.789084565391143,0.969810603546639,142.035221770405769,,,,0.376013845205307,2.278740119934082
1436,M,1436,707.000000000000000,0.012274305751944,0.069950684905052,11.926782608032227,11.856831923127174,0.460927614965904,1.040775588882373,325.875823780894109,,,,0.164452299475670,0.813586211204529
1437,M,1437,39.000000000000000,0.000677083344167,1.843961119651794,22.015714645385742,20.171753525733948,6.120764943269582,5.272149160453800,238.709832787513704,,,,3.463918209075928,14.611579895019533
1438,M,1438,1378.000000000000000,0.023923611493889,0.081194870173931,13.668662071228027,13.587467201054096,0.300289053134674,0.785064702035740,413.798315219580786,,,,0.139943584799767,0.484229150414467
1439,M,1439,274.000000000000000,0.004756944520556,0.042389776557684,3.009226799011230,2.966837022453547,0.224662678030721,0.442940406232488,61.557573780417492,,,,0.083328310400248,0.513062816858292
1440,M,1440,106.000000000000000,0.001840277807222,0.071945197880268,2.543869256973267,2.471924059092999,0.265043055533238,0.407255455980635,28.094563886523254,,,,0.120068646967411,0.522230282425880
1441,M,1441,872.000000000000000,0.015138889131111,0.175491124391556,15.697708129882812,15.522217005491257,0.853478217993034,1.626796727810969,744.233006089925880,,,,0.377229318022728,1.626847088336944
1442,M,1442,953.000000000000000,0.016545139153611,0.080376274883747,3.695179700851440,3.614803425967693,0.276394613751710,0.332756927780964,263.404066905379921,,,,0.176251828670502,0.497620910406113
1443,M,1443,4357.000000000000000,0.075642362321389,0.058760851621628,23.338464736938477,23.279703885316849,0.234867964319531,0.932124143138918,1023.319720540198773,,,,0.129606395959854,0.246069878339767
1444,M,1444,141.000000000000000,0.002447916705833,0.067314505577087,1.286704659461975,1.219390153884888,0.305057991163950,0.245622991162545,43.013176754117019,,,,0.207745343446732,0.631891608238220
1445,M,1445,532.000000000000000,0.009236111258889,0.054478924721479,17.577478408813477,17.522999484091997,0.570501667629450,1.416229563677065,303.506887178867544,,,,0.166808702051640,1.067631947994233
1446,M,1446,2429.000000000000000,0.042170139563611,0.107693910598755,7.555519104003906,7.447825193405151,0.762887591547488,0.682572029061100,1853.053959868847187,,,,0.593351483345032,1.568155002593995
